word_id,word_no,label,training_sample_count,example_sample_ids,label_variants,duplicate_label_word_count,duplicate_label_word_ids,source_split
WORD0089,89,떡국,80,NIA_SL_WORD0089_REAL01_D_morpheme|NIA_SL_WORD0089_REAL01_F_morpheme|NIA_SL_WORD0089_REAL01_L_morpheme|NIA_SL_WORD0089_REAL01_R_morpheme|NIA_SL_WORD0089_REAL01_U_morpheme,떡국:80,1,WORD0089,Training
WORD0090,90,라면,80,NIA_SL_WORD0090_REAL01_D_morpheme|NIA_SL_WORD0090_REAL01_F_morpheme|NIA_SL_WORD0090_REAL01_L_morpheme|NIA_SL_WORD0090_REAL01_R_morpheme|NIA_SL_WORD0090_REAL01_U_morpheme,라면:80,1,WORD0090,Training
WORD0091,91,막걸리,80,NIA_SL_WORD0091_REAL01_D_morpheme|NIA_SL_WORD0091_REAL01_F_morpheme|NIA_SL_WORD0091_REAL01_L_morpheme|NIA_SL_WORD0091_REAL01_R_morpheme|NIA_SL_WORD0091_REAL01_U_morpheme,막걸리:80,1,WORD0091,Training
WORD0092,92,무,80,NIA_SL_WORD0092_REAL01_D_morpheme|NIA_SL_WORD0092_REAL01_F_morpheme|NIA_SL_WORD0092_REAL01_L_morpheme|NIA_SL_WORD0092_REAL01_R_morpheme|NIA_SL_WORD0092_REAL01_U_morpheme,무:80,1,WORD0092,Training
WORD0093,93,밥그릇,80,NIA_SL_WORD0093_REAL01_D_morpheme|NIA_SL_WORD0093_REAL01_F_morpheme|NIA_SL_WORD0093_REAL01_L_morpheme|NIA_SL_WORD0093_REAL01_R_morpheme|NIA_SL_WORD0093_REAL01_U_morpheme,밥그릇:80,1,WORD0093,Training
WORD0094,94,밥솥,80,NIA_SL_WORD0094_REAL01_D_morpheme|NIA_SL_WORD0094_REAL01_F_morpheme|NIA_SL_WORD0094_REAL01_L_morpheme|NIA_SL_WORD0094_REAL01_R_morpheme|NIA_SL_WORD0094_REAL01_U_morpheme,밥솥:80,1,WORD0094,Training
WORD0095,95,보신탕,80,NIA_SL_WORD0095_REAL01_D_morpheme|NIA_SL_WORD0095_REAL01_F_morpheme|NIA_SL_WORD0095_REAL01_L_morpheme|NIA_SL_WORD0095_REAL01_R_morpheme|NIA_SL_WORD0095_REAL01_U_morpheme,보신탕:80,1,WORD0095,Training
WORD0096,96,부엌,80,NIA_SL_WORD0096_REAL01_D_morpheme|NIA_SL_WORD0096_REAL01_F_morpheme|NIA_SL_WORD0096_REAL01_L_morpheme|NIA_SL_WORD0096_REAL01_R_morpheme|NIA_SL_WORD0096_REAL01_U_morpheme,부엌:80,1,WORD0096,Training
WORD0097,97,소불고기,80,NIA_SL_WORD0097_REAL01_D_morpheme|NIA_SL_WORD0097_REAL01_F_morpheme|NIA_SL_WORD0097_REAL01_L_morpheme|NIA_SL_WORD0097_REAL01_R_morpheme|NIA_SL_WORD0097_REAL01_U_morpheme,소불고기:80,1,WORD0097,Training
WORD0098,98,비빔밥,80,NIA_SL_WORD0098_REAL01_D_morpheme|NIA_SL_WORD0098_REAL01_F_morpheme|NIA_SL_WORD0098_REAL01_L_morpheme|NIA_SL_WORD0098_REAL01_R_morpheme|NIA_SL_WORD0098_REAL01_U_morpheme,비빔밥:80,1,WORD0098,Training
WORD0099,99,사과,80,NIA_SL_WORD0099_REAL01_D_morpheme|NIA_SL_WORD0099_REAL01_F_morpheme|NIA_SL_WORD0099_REAL01_L_morpheme|NIA_SL_WORD0099_REAL01_R_morpheme|NIA_SL_WORD0099_REAL01_U_morpheme,사과:80,1,WORD0099,Training
WORD0100,100,사이다,80,NIA_SL_WORD0100_REAL01_D_morpheme|NIA_SL_WORD0100_REAL01_F_morpheme|NIA_SL_WORD0100_REAL01_L_morpheme|NIA_SL_WORD0100_REAL01_R_morpheme|NIA_SL_WORD0100_REAL01_U_morpheme,사이다:80,1,WORD0100,Training
WORD0101,101,달다,80,NIA_SL_WORD0101_REAL01_D_morpheme|NIA_SL_WORD0101_REAL01_F_morpheme|NIA_SL_WORD0101_REAL01_L_morpheme|NIA_SL_WORD0101_REAL01_R_morpheme|NIA_SL_WORD0101_REAL01_U_morpheme,달다:80,1,WORD0101,Training
WORD0102,102,소주,80,NIA_SL_WORD0102_REAL01_D_morpheme|NIA_SL_WORD0102_REAL01_F_morpheme|NIA_SL_WORD0102_REAL01_L_morpheme|NIA_SL_WORD0102_REAL01_R_morpheme|NIA_SL_WORD0102_REAL01_U_morpheme,소주:80,1,WORD0102,Training
WORD0103,103,술잔,80,NIA_SL_WORD0103_REAL01_D_morpheme|NIA_SL_WORD0103_REAL01_F_morpheme|NIA_SL_WORD0103_REAL01_L_morpheme|NIA_SL_WORD0103_REAL01_R_morpheme|NIA_SL_WORD0103_REAL01_U_morpheme,술잔:80,1,WORD0103,Training
WORD0104,104,식당,80,NIA_SL_WORD0104_REAL01_D_morpheme|NIA_SL_WORD0104_REAL01_F_morpheme|NIA_SL_WORD0104_REAL01_L_morpheme|NIA_SL_WORD0104_REAL01_R_morpheme|NIA_SL_WORD0104_REAL01_U_morpheme,식당:80,1,WORD0104,Training
WORD0105,105,쌀가루,80,NIA_SL_WORD0105_REAL01_D_morpheme|NIA_SL_WORD0105_REAL01_F_morpheme|NIA_SL_WORD0105_REAL01_L_morpheme|NIA_SL_WORD0105_REAL01_R_morpheme|NIA_SL_WORD0105_REAL01_U_morpheme,쌀가루:80,1,WORD0105,Training
WORD0106,106,냉커피,80,NIA_SL_WORD0106_REAL01_D_morpheme|NIA_SL_WORD0106_REAL01_F_morpheme|NIA_SL_WORD0106_REAL01_L_morpheme|NIA_SL_WORD0106_REAL01_R_morpheme|NIA_SL_WORD0106_REAL01_U_morpheme,냉커피:80,1,WORD0106,Training
WORD0107,107,양식,80,NIA_SL_WORD0107_REAL01_D_morpheme|NIA_SL_WORD0107_REAL01_F_morpheme|NIA_SL_WORD0107_REAL01_L_morpheme|NIA_SL_WORD0107_REAL01_R_morpheme|NIA_SL_WORD0107_REAL01_U_morpheme,양식:80,1,WORD0107,Training
WORD0108,108,위스키,80,NIA_SL_WORD0108_REAL01_D_morpheme|NIA_SL_WORD0108_REAL01_F_morpheme|NIA_SL_WORD0108_REAL01_L_morpheme|NIA_SL_WORD0108_REAL01_R_morpheme|NIA_SL_WORD0108_REAL01_U_morpheme,위스키:80,1,WORD0108,Training
WORD0109,109,술,80,NIA_SL_WORD0109_REAL01_D_morpheme|NIA_SL_WORD0109_REAL01_F_morpheme|NIA_SL_WORD0109_REAL01_L_morpheme|NIA_SL_WORD0109_REAL01_R_morpheme|NIA_SL_WORD0109_REAL01_U_morpheme,술:80,1,WORD0109,Training
WORD0110,110,용품,80,NIA_SL_WORD0110_REAL01_D_morpheme|NIA_SL_WORD0110_REAL01_F_morpheme|NIA_SL_WORD0110_REAL01_L_morpheme|NIA_SL_WORD0110_REAL01_R_morpheme|NIA_SL_WORD0110_REAL01_U_morpheme,용품:80,1,WORD0110,Training
WORD0111,111,유리그릇,80,NIA_SL_WORD0111_REAL01_D_morpheme|NIA_SL_WORD0111_REAL01_F_morpheme|NIA_SL_WORD0111_REAL01_L_morpheme|NIA_SL_WORD0111_REAL01_R_morpheme|NIA_SL_WORD0111_REAL01_U_morpheme,유리그릇:80,1,WORD0111,Training
WORD0112,112,짬뽕,80,NIA_SL_WORD0112_REAL01_D_morpheme|NIA_SL_WORD0112_REAL01_F_morpheme|NIA_SL_WORD0112_REAL01_L_morpheme|NIA_SL_WORD0112_REAL01_R_morpheme|NIA_SL_WORD0112_REAL01_U_morpheme,짬뽕:80,1,WORD0112,Training
WORD0113,113,참외,80,NIA_SL_WORD0113_REAL01_D_morpheme|NIA_SL_WORD0113_REAL01_F_morpheme|NIA_SL_WORD0113_REAL01_L_morpheme|NIA_SL_WORD0113_REAL01_R_morpheme|NIA_SL_WORD0113_REAL01_U_morpheme,참외:80,1,WORD0113,Training
WORD0114,114,칼국수,80,NIA_SL_WORD0114_REAL01_D_morpheme|NIA_SL_WORD0114_REAL01_F_morpheme|NIA_SL_WORD0114_REAL01_L_morpheme|NIA_SL_WORD0114_REAL01_R_morpheme|NIA_SL_WORD0114_REAL01_U_morpheme,칼국수:80,1,WORD0114,Training
WORD0115,115,커피,80,NIA_SL_WORD0115_REAL01_D_morpheme|NIA_SL_WORD0115_REAL01_F_morpheme|NIA_SL_WORD0115_REAL01_L_morpheme|NIA_SL_WORD0115_REAL01_R_morpheme|NIA_SL_WORD0115_REAL01_U_morpheme,커피:80,1,WORD0115,Training
WORD0116,116,콜라,80,NIA_SL_WORD0116_REAL01_D_morpheme|NIA_SL_WORD0116_REAL01_F_morpheme|NIA_SL_WORD0116_REAL01_L_morpheme|NIA_SL_WORD0116_REAL01_R_morpheme|NIA_SL_WORD0116_REAL01_U_morpheme,콜라:80,1,WORD0116,Training
WORD0117,117,콩가루,80,NIA_SL_WORD0117_REAL01_D_morpheme|NIA_SL_WORD0117_REAL01_F_morpheme|NIA_SL_WORD0117_REAL01_L_morpheme|NIA_SL_WORD0117_REAL01_R_morpheme|NIA_SL_WORD0117_REAL01_U_morpheme,콩가루:80,1,WORD0117,Training
WORD0118,118,통조림,80,NIA_SL_WORD0118_REAL01_D_morpheme|NIA_SL_WORD0118_REAL01_F_morpheme|NIA_SL_WORD0118_REAL01_L_morpheme|NIA_SL_WORD0118_REAL01_R_morpheme|NIA_SL_WORD0118_REAL01_U_morpheme,통조림:80,1,WORD0118,Training
WORD0119,119,와인,80,NIA_SL_WORD0119_REAL01_D_morpheme|NIA_SL_WORD0119_REAL01_F_morpheme|NIA_SL_WORD0119_REAL01_L_morpheme|NIA_SL_WORD0119_REAL01_R_morpheme|NIA_SL_WORD0119_REAL01_U_morpheme,와인:80,1,WORD0119,Training
WORD0120,120,백설기,80,NIA_SL_WORD0120_REAL01_D_morpheme|NIA_SL_WORD0120_REAL01_F_morpheme|NIA_SL_WORD0120_REAL01_L_morpheme|NIA_SL_WORD0120_REAL01_R_morpheme|NIA_SL_WORD0120_REAL01_U_morpheme,백설기:80,1,WORD0120,Training
WORD0121,121,가죽신,80,NIA_SL_WORD0121_REAL01_D_morpheme|NIA_SL_WORD0121_REAL01_F_morpheme|NIA_SL_WORD0121_REAL01_L_morpheme|NIA_SL_WORD0121_REAL01_R_morpheme|NIA_SL_WORD0121_REAL01_U_morpheme,가죽신:80,1,WORD0121,Training
WORD0122,122,군복,80,NIA_SL_WORD0122_REAL01_D_morpheme|NIA_SL_WORD0122_REAL01_F_morpheme|NIA_SL_WORD0122_REAL01_L_morpheme|NIA_SL_WORD0122_REAL01_R_morpheme|NIA_SL_WORD0122_REAL01_U_morpheme,군복:80,1,WORD0122,Training
WORD0123,123,포켓,80,NIA_SL_WORD0123_REAL01_D_morpheme|NIA_SL_WORD0123_REAL01_F_morpheme|NIA_SL_WORD0123_REAL01_L_morpheme|NIA_SL_WORD0123_REAL01_R_morpheme|NIA_SL_WORD0123_REAL01_U_morpheme,포켓:80,1,WORD0123,Training
WORD0124,124,양산,80,NIA_SL_WORD0124_REAL01_D_morpheme|NIA_SL_WORD0124_REAL01_F_morpheme|NIA_SL_WORD0124_REAL01_L_morpheme|NIA_SL_WORD0124_REAL01_R_morpheme|NIA_SL_WORD0124_REAL01_U_morpheme,양산:80,1,WORD0124,Training
WORD0125,125,운동화,80,NIA_SL_WORD0125_REAL01_D_morpheme|NIA_SL_WORD0125_REAL01_F_morpheme|NIA_SL_WORD0125_REAL01_L_morpheme|NIA_SL_WORD0125_REAL01_R_morpheme|NIA_SL_WORD0125_REAL01_U_morpheme,운동화:80,1,WORD0125,Training
WORD0126,126,잠옷,80,NIA_SL_WORD0126_REAL01_D_morpheme|NIA_SL_WORD0126_REAL01_F_morpheme|NIA_SL_WORD0126_REAL01_L_morpheme|NIA_SL_WORD0126_REAL01_R_morpheme|NIA_SL_WORD0126_REAL01_U_morpheme,잠옷:80,1,WORD0126,Training
WORD0127,127,이불,80,NIA_SL_WORD0127_REAL01_D_morpheme|NIA_SL_WORD0127_REAL01_F_morpheme|NIA_SL_WORD0127_REAL01_L_morpheme|NIA_SL_WORD0127_REAL01_R_morpheme|NIA_SL_WORD0127_REAL01_U_morpheme,이불:80,1,WORD0127,Training
WORD0128,128,에어컨,80,NIA_SL_WORD0128_REAL01_D_morpheme|NIA_SL_WORD0128_REAL01_F_morpheme|NIA_SL_WORD0128_REAL01_L_morpheme|NIA_SL_WORD0128_REAL01_R_morpheme|NIA_SL_WORD0128_REAL01_U_morpheme,에어컨:80,1,WORD0128,Training
WORD0129,129,행거,80,NIA_SL_WORD0129_REAL01_D_morpheme|NIA_SL_WORD0129_REAL01_F_morpheme|NIA_SL_WORD0129_REAL01_L_morpheme|NIA_SL_WORD0129_REAL01_R_morpheme|NIA_SL_WORD0129_REAL01_U_morpheme,행거:80,1,WORD0129,Training
WORD0130,130,월세,80,NIA_SL_WORD0130_REAL01_D_morpheme|NIA_SL_WORD0130_REAL01_F_morpheme|NIA_SL_WORD0130_REAL01_L_morpheme|NIA_SL_WORD0130_REAL01_R_morpheme|NIA_SL_WORD0130_REAL01_U_morpheme,월세:80,1,WORD0130,Training
WORD0131,131,전세,80,NIA_SL_WORD0131_REAL01_D_morpheme|NIA_SL_WORD0131_REAL01_F_morpheme|NIA_SL_WORD0131_REAL01_L_morpheme|NIA_SL_WORD0131_REAL01_R_morpheme|NIA_SL_WORD0131_REAL01_U_morpheme,전세:80,1,WORD0131,Training
WORD0132,132,치약,80,NIA_SL_WORD0132_REAL01_D_morpheme|NIA_SL_WORD0132_REAL01_F_morpheme|NIA_SL_WORD0132_REAL01_L_morpheme|NIA_SL_WORD0132_REAL01_R_morpheme|NIA_SL_WORD0132_REAL01_U_morpheme,치약:80,1,WORD0132,Training
WORD0133,133,가수,80,NIA_SL_WORD0133_REAL01_D_morpheme|NIA_SL_WORD0133_REAL01_F_morpheme|NIA_SL_WORD0133_REAL01_L_morpheme|NIA_SL_WORD0133_REAL01_R_morpheme|NIA_SL_WORD0133_REAL01_U_morpheme,가수:80,1,WORD0133,Training
WORD0134,134,체감,80,NIA_SL_WORD0134_REAL01_D_morpheme|NIA_SL_WORD0134_REAL01_F_morpheme|NIA_SL_WORD0134_REAL01_L_morpheme|NIA_SL_WORD0134_REAL01_R_morpheme|NIA_SL_WORD0134_REAL01_U_morpheme,체감:80,1,WORD0134,Training
WORD0135,135,경고,80,NIA_SL_WORD0135_REAL01_D_morpheme|NIA_SL_WORD0135_REAL01_F_morpheme|NIA_SL_WORD0135_REAL01_L_morpheme|NIA_SL_WORD0135_REAL01_R_morpheme|NIA_SL_WORD0135_REAL01_U_morpheme,경고:80,1,WORD0135,Training
WORD0136,136,경찰서,80,NIA_SL_WORD0136_REAL01_D_morpheme|NIA_SL_WORD0136_REAL01_F_morpheme|NIA_SL_WORD0136_REAL01_L_morpheme|NIA_SL_WORD0136_REAL01_R_morpheme|NIA_SL_WORD0136_REAL01_U_morpheme,경찰서:80,1,WORD0136,Training
WORD0137,137,공식,80,NIA_SL_WORD0137_REAL01_D_morpheme|NIA_SL_WORD0137_REAL01_F_morpheme|NIA_SL_WORD0137_REAL01_L_morpheme|NIA_SL_WORD0137_REAL01_R_morpheme|NIA_SL_WORD0137_REAL01_U_morpheme,공식:80,2,WORD0137|WORD0811,Training
WORD0138,138,과장,80,NIA_SL_WORD0138_REAL01_D_morpheme|NIA_SL_WORD0138_REAL01_F_morpheme|NIA_SL_WORD0138_REAL01_L_morpheme|NIA_SL_WORD0138_REAL01_R_morpheme|NIA_SL_WORD0138_REAL01_U_morpheme,과장:80,1,WORD0138,Training
WORD0139,139,관광버스,80,NIA_SL_WORD0139_REAL01_D_morpheme|NIA_SL_WORD0139_REAL01_F_morpheme|NIA_SL_WORD0139_REAL01_L_morpheme|NIA_SL_WORD0139_REAL01_R_morpheme|NIA_SL_WORD0139_REAL01_U_morpheme,관광버스:80,1,WORD0139,Training
WORD0140,140,교수,80,NIA_SL_WORD0140_REAL01_D_morpheme|NIA_SL_WORD0140_REAL01_F_morpheme|NIA_SL_WORD0140_REAL01_L_morpheme|NIA_SL_WORD0140_REAL01_R_morpheme|NIA_SL_WORD0140_REAL01_U_morpheme,교수:80,1,WORD0140,Training
WORD0141,141,교장,80,NIA_SL_WORD0141_REAL01_D_morpheme|NIA_SL_WORD0141_REAL01_F_morpheme|NIA_SL_WORD0141_REAL01_L_morpheme|NIA_SL_WORD0141_REAL01_R_morpheme|NIA_SL_WORD0141_REAL01_U_morpheme,교장:80,1,WORD0141,Training
WORD0142,142,찻길,80,NIA_SL_WORD0142_REAL01_D_morpheme|NIA_SL_WORD0142_REAL01_F_morpheme|NIA_SL_WORD0142_REAL01_L_morpheme|NIA_SL_WORD0142_REAL01_R_morpheme|NIA_SL_WORD0142_REAL01_U_morpheme,찻길:80,1,WORD0142,Training
WORD0143,143,독일어,80,NIA_SL_WORD0143_REAL01_D_morpheme|NIA_SL_WORD0143_REAL01_F_morpheme|NIA_SL_WORD0143_REAL01_L_morpheme|NIA_SL_WORD0143_REAL01_R_morpheme|NIA_SL_WORD0143_REAL01_U_morpheme,독일어:80,1,WORD0143,Training
WORD0144,144,반환,80,NIA_SL_WORD0144_REAL01_D_morpheme|NIA_SL_WORD0144_REAL01_F_morpheme|NIA_SL_WORD0144_REAL01_L_morpheme|NIA_SL_WORD0144_REAL01_R_morpheme|NIA_SL_WORD0144_REAL01_U_morpheme,반환:80,1,WORD0144,Training
WORD0145,145,음주운전,80,NIA_SL_WORD0145_REAL01_D_morpheme|NIA_SL_WORD0145_REAL01_F_morpheme|NIA_SL_WORD0145_REAL01_L_morpheme|NIA_SL_WORD0145_REAL01_R_morpheme|NIA_SL_WORD0145_REAL01_U_morpheme,음주운전:80,2,WORD0145|WORD0151,Training
WORD0146,146,동아리,80,NIA_SL_WORD0146_REAL01_D_morpheme|NIA_SL_WORD0146_REAL01_F_morpheme|NIA_SL_WORD0146_REAL01_L_morpheme|NIA_SL_WORD0146_REAL01_R_morpheme|NIA_SL_WORD0146_REAL01_U_morpheme,동아리:80,1,WORD0146,Training
WORD0147,147,디자이너,80,NIA_SL_WORD0147_REAL01_D_morpheme|NIA_SL_WORD0147_REAL01_F_morpheme|NIA_SL_WORD0147_REAL01_L_morpheme|NIA_SL_WORD0147_REAL01_R_morpheme|NIA_SL_WORD0147_REAL01_U_morpheme,디자이너:80,1,WORD0147,Training
WORD0148,148,마을버스,80,NIA_SL_WORD0148_REAL01_D_morpheme|NIA_SL_WORD0148_REAL01_F_morpheme|NIA_SL_WORD0148_REAL01_L_morpheme|NIA_SL_WORD0148_REAL01_R_morpheme|NIA_SL_WORD0148_REAL01_U_morpheme,마을버스:80,1,WORD0148,Training
WORD0149,149,구급차,80,NIA_SL_WORD0149_REAL01_D_morpheme|NIA_SL_WORD0149_REAL01_F_morpheme|NIA_SL_WORD0149_REAL01_L_morpheme|NIA_SL_WORD0149_REAL01_R_morpheme|NIA_SL_WORD0149_REAL01_U_morpheme,구급차:80,1,WORD0149,Training
WORD0150,150,개입하지않는다,80,NIA_SL_WORD0150_REAL01_D_morpheme|NIA_SL_WORD0150_REAL01_F_morpheme|NIA_SL_WORD0150_REAL01_L_morpheme|NIA_SL_WORD0150_REAL01_R_morpheme|NIA_SL_WORD0150_REAL01_U_morpheme,개입하지않는다:80,1,WORD0150,Training
WORD0151,151,음주운전,80,NIA_SL_WORD0151_REAL01_D_morpheme|NIA_SL_WORD0151_REAL01_F_morpheme|NIA_SL_WORD0151_REAL01_L_morpheme|NIA_SL_WORD0151_REAL01_R_morpheme|NIA_SL_WORD0151_REAL01_U_morpheme,음주운전:80,2,WORD0145|WORD0151,Training
WORD0152,152,사무,80,NIA_SL_WORD0152_REAL01_D_morpheme|NIA_SL_WORD0152_REAL01_F_morpheme|NIA_SL_WORD0152_REAL01_L_morpheme|NIA_SL_WORD0152_REAL01_R_morpheme|NIA_SL_WORD0152_REAL01_U_morpheme,사무:80,1,WORD0152,Training
WORD0153,153,신입학,80,NIA_SL_WORD0153_REAL01_D_morpheme|NIA_SL_WORD0153_REAL01_F_morpheme|NIA_SL_WORD0153_REAL01_L_morpheme|NIA_SL_WORD0153_REAL01_R_morpheme|NIA_SL_WORD0153_REAL01_U_morpheme,신입학:80,1,WORD0153,Training
WORD0154,154,여객선,80,NIA_SL_WORD0154_REAL01_D_morpheme|NIA_SL_WORD0154_REAL01_F_morpheme|NIA_SL_WORD0154_REAL01_L_morpheme|NIA_SL_WORD0154_REAL01_R_morpheme|NIA_SL_WORD0154_REAL01_U_morpheme,여객선:80,1,WORD0154,Training
WORD0155,155,여행사,80,NIA_SL_WORD0155_REAL01_D_morpheme|NIA_SL_WORD0155_REAL01_F_morpheme|NIA_SL_WORD0155_REAL01_L_morpheme|NIA_SL_WORD0155_REAL01_R_morpheme|NIA_SL_WORD0155_REAL01_U_morpheme,여행사:80,1,WORD0155,Training
WORD0156,156,기차역,80,NIA_SL_WORD0156_REAL01_D_morpheme|NIA_SL_WORD0156_REAL01_F_morpheme|NIA_SL_WORD0156_REAL01_L_morpheme|NIA_SL_WORD0156_REAL01_R_morpheme|NIA_SL_WORD0156_REAL01_U_morpheme,기차역:80,1,WORD0156,Training
WORD0157,157,예술가,80,NIA_SL_WORD0157_REAL01_D_morpheme|NIA_SL_WORD0157_REAL01_F_morpheme|NIA_SL_WORD0157_REAL01_L_morpheme|NIA_SL_WORD0157_REAL01_R_morpheme|NIA_SL_WORD0157_REAL01_U_morpheme,예술가:80,1,WORD0157,Training
WORD0158,158,외국어,80,NIA_SL_WORD0158_REAL01_D_morpheme|NIA_SL_WORD0158_REAL01_F_morpheme|NIA_SL_WORD0158_REAL01_L_morpheme|NIA_SL_WORD0158_REAL01_R_morpheme|NIA_SL_WORD0158_REAL01_U_morpheme,외국어:80,1,WORD0158,Training
WORD0159,159,요리사,80,NIA_SL_WORD0159_REAL01_D_morpheme|NIA_SL_WORD0159_REAL01_F_morpheme|NIA_SL_WORD0159_REAL01_L_morpheme|NIA_SL_WORD0159_REAL01_R_morpheme|NIA_SL_WORD0159_REAL01_U_morpheme,요리사:80,1,WORD0159,Training
WORD0160,160,강요,80,NIA_SL_WORD0160_REAL01_D_morpheme|NIA_SL_WORD0160_REAL01_F_morpheme|NIA_SL_WORD0160_REAL01_L_morpheme|NIA_SL_WORD0160_REAL01_R_morpheme|NIA_SL_WORD0160_REAL01_U_morpheme,강요:80,2,WORD0160|WORD2169,Training
WORD0161,161,운동선수,80,NIA_SL_WORD0161_REAL01_D_morpheme|NIA_SL_WORD0161_REAL01_F_morpheme|NIA_SL_WORD0161_REAL01_L_morpheme|NIA_SL_WORD0161_REAL01_R_morpheme|NIA_SL_WORD0161_REAL01_U_morpheme,운동선수:80,1,WORD0161,Training
WORD0162,162,퇴임,80,NIA_SL_WORD0162_REAL01_D_morpheme|NIA_SL_WORD0162_REAL01_F_morpheme|NIA_SL_WORD0162_REAL01_L_morpheme|NIA_SL_WORD0162_REAL01_R_morpheme|NIA_SL_WORD0162_REAL01_U_morpheme,퇴임:80,1,WORD0162,Training
WORD0163,163,의사,80,NIA_SL_WORD0163_REAL01_D_morpheme|NIA_SL_WORD0163_REAL01_F_morpheme|NIA_SL_WORD0163_REAL01_L_morpheme|NIA_SL_WORD0163_REAL01_R_morpheme|NIA_SL_WORD0163_REAL01_U_morpheme,의사:80,1,WORD0163,Training
WORD0164,164,이력서,80,NIA_SL_WORD0164_REAL01_D_morpheme|NIA_SL_WORD0164_REAL01_F_morpheme|NIA_SL_WORD0164_REAL01_L_morpheme|NIA_SL_WORD0164_REAL01_R_morpheme|NIA_SL_WORD0164_REAL01_U_morpheme,이력서:80,1,WORD0164,Training
WORD0165,165,자가용,80,NIA_SL_WORD0165_REAL01_D_morpheme|NIA_SL_WORD0165_REAL01_F_morpheme|NIA_SL_WORD0165_REAL01_L_morpheme|NIA_SL_WORD0165_REAL01_R_morpheme|NIA_SL_WORD0165_REAL01_U_morpheme,자가용:80,1,WORD0165,Training
WORD0166,166,재택근무,80,NIA_SL_WORD0166_REAL01_D_morpheme|NIA_SL_WORD0166_REAL01_F_morpheme|NIA_SL_WORD0166_REAL01_L_morpheme|NIA_SL_WORD0166_REAL01_R_morpheme|NIA_SL_WORD0166_REAL01_U_morpheme,재택근무:80,1,WORD0166,Training
WORD0167,167,연령제한,80,NIA_SL_WORD0167_REAL01_D_morpheme|NIA_SL_WORD0167_REAL01_F_morpheme|NIA_SL_WORD0167_REAL01_L_morpheme|NIA_SL_WORD0167_REAL01_R_morpheme|NIA_SL_WORD0167_REAL01_U_morpheme,연령제한:80,1,WORD0167,Training
WORD0168,168,주차장,80,NIA_SL_WORD0168_REAL01_D_morpheme|NIA_SL_WORD0168_REAL01_F_morpheme|NIA_SL_WORD0168_REAL01_L_morpheme|NIA_SL_WORD0168_REAL01_R_morpheme|NIA_SL_WORD0168_REAL01_U_morpheme,주차장:80,1,WORD0168,Training
WORD0169,169,채팅,80,NIA_SL_WORD0169_REAL01_D_morpheme|NIA_SL_WORD0169_REAL01_F_morpheme|NIA_SL_WORD0169_REAL01_L_morpheme|NIA_SL_WORD0169_REAL01_R_morpheme|NIA_SL_WORD0169_REAL01_U_morpheme,채팅:80,1,WORD0169,Training
WORD0170,170,출근,80,NIA_SL_WORD0170_REAL01_D_morpheme|NIA_SL_WORD0170_REAL01_F_morpheme|NIA_SL_WORD0170_REAL01_L_morpheme|NIA_SL_WORD0170_REAL01_R_morpheme|NIA_SL_WORD0170_REAL01_U_morpheme,출근:80,1,WORD0170,Training
WORD0171,171,코치,80,NIA_SL_WORD0171_REAL01_D_morpheme|NIA_SL_WORD0171_REAL01_F_morpheme|NIA_SL_WORD0171_REAL01_L_morpheme|NIA_SL_WORD0171_REAL01_R_morpheme|NIA_SL_WORD0171_REAL01_U_morpheme,코치:80,1,WORD0171,Training
WORD0172,172,터미널,80,NIA_SL_WORD0172_REAL01_D_morpheme|NIA_SL_WORD0172_REAL01_F_morpheme|NIA_SL_WORD0172_REAL01_L_morpheme|NIA_SL_WORD0172_REAL01_R_morpheme|NIA_SL_WORD0172_REAL01_U_morpheme,터미널:80,1,WORD0172,Training
WORD0173,173,근무,80,NIA_SL_WORD0173_REAL01_D_morpheme|NIA_SL_WORD0173_REAL01_F_morpheme|NIA_SL_WORD0173_REAL01_L_morpheme|NIA_SL_WORD0173_REAL01_R_morpheme|NIA_SL_WORD0173_REAL01_U_morpheme,근무:80,1,WORD0173,Training
WORD0174,174,통역사,80,NIA_SL_WORD0174_REAL01_D_morpheme|NIA_SL_WORD0174_REAL01_F_morpheme|NIA_SL_WORD0174_REAL01_L_morpheme|NIA_SL_WORD0174_REAL01_R_morpheme|NIA_SL_WORD0174_REAL01_U_morpheme,통역사:80,1,WORD0174,Training
WORD0175,175,퇴사,80,NIA_SL_WORD0175_REAL01_D_morpheme|NIA_SL_WORD0175_REAL01_F_morpheme|NIA_SL_WORD0175_REAL01_L_morpheme|NIA_SL_WORD0175_REAL01_R_morpheme|NIA_SL_WORD0175_REAL01_U_morpheme,퇴사:80,2,WORD0175|WORD2186,Training
WORD0176,176,사직,80,NIA_SL_WORD0176_REAL01_D_morpheme|NIA_SL_WORD0176_REAL01_F_morpheme|NIA_SL_WORD0176_REAL01_L_morpheme|NIA_SL_WORD0176_REAL01_R_morpheme|NIA_SL_WORD0176_REAL01_U_morpheme,사직:80,1,WORD0176,Training
WORD0177,177,판결,80,NIA_SL_WORD0177_REAL01_D_morpheme|NIA_SL_WORD0177_REAL01_F_morpheme|NIA_SL_WORD0177_REAL01_L_morpheme|NIA_SL_WORD0177_REAL01_R_morpheme|NIA_SL_WORD0177_REAL01_U_morpheme,판결:80,1,WORD0177,Training
