sample_id,label,word_id,real_id,angle,file_id,video_path,start,end,duration,npz_index,status,split
NIA_SL_WORD0027_REAL05_R,필기시험,WORD0027,REAL05,R,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0027_REAL05_R.mp4,,,,,pending,train
NIA_SL_WORD0027_REAL05_U,필기시험,WORD0027,REAL05,U,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0027_REAL05_U.mp4,,,,,pending,train
NIA_SL_WORD0028_REAL05_D,병문안,WORD0028,REAL05,D,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0028_REAL05_D.mp4,,,,,pending,train
NIA_SL_WORD0028_REAL05_F,병문안,WORD0028,REAL05,F,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0028_REAL05_F.mp4,,,,,pending,train
NIA_SL_WORD0028_REAL05_L,병문안,WORD0028,REAL05,L,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0028_REAL05_L.mp4,,,,,pending,train
NIA_SL_WORD0028_REAL05_R,병문안,WORD0028,REAL05,R,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0028_REAL05_R.mp4,,,,,pending,train
NIA_SL_WORD0028_REAL05_U,병문안,WORD0028,REAL05,U,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0028_REAL05_U.mp4,,,,,pending,train
NIA_SL_WORD0029_REAL05_D,검사,WORD0029,REAL05,D,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0029_REAL05_D.mp4,,,,,pending,train
NIA_SL_WORD0029_REAL05_F,검사,WORD0029,REAL05,F,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0029_REAL05_F.mp4,,,,,pending,train
NIA_SL_WORD0029_REAL05_L,검사,WORD0029,REAL05,L,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0029_REAL05_L.mp4,,,,,pending,train
NIA_SL_WORD0029_REAL05_R,검사,WORD0029,REAL05,R,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0029_REAL05_R.mp4,,,,,pending,train
NIA_SL_WORD0029_REAL05_U,검사,WORD0029,REAL05,U,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0029_REAL05_U.mp4,,,,,pending,train
NIA_SL_WORD0030_REAL05_D,결승전,WORD0030,REAL05,D,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0030_REAL05_D.mp4,,,,,pending,train
NIA_SL_WORD0030_REAL05_F,결승전,WORD0030,REAL05,F,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0030_REAL05_F.mp4,,,,,pending,train
NIA_SL_WORD0030_REAL05_L,결승전,WORD0030,REAL05,L,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0030_REAL05_L.mp4,,,,,pending,train
NIA_SL_WORD0030_REAL05_R,결승전,WORD0030,REAL05,R,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0030_REAL05_R.mp4,,,,,pending,train
NIA_SL_WORD0030_REAL05_U,결승전,WORD0030,REAL05,U,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0030_REAL05_U.mp4,,,,,pending,train
NIA_SL_WORD0031_REAL05_D,낚시터,WORD0031,REAL05,D,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0031_REAL05_D.mp4,,,,,pending,train
NIA_SL_WORD0031_REAL05_F,낚시터,WORD0031,REAL05,F,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0031_REAL05_F.mp4,,,,,pending,train
NIA_SL_WORD0031_REAL05_L,낚시터,WORD0031,REAL05,L,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0031_REAL05_L.mp4,,,,,pending,train
NIA_SL_WORD0031_REAL05_R,낚시터,WORD0031,REAL05,R,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0031_REAL05_R.mp4,,,,,pending,train
NIA_SL_WORD0031_REAL05_U,낚시터,WORD0031,REAL05,U,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0031_REAL05_U.mp4,,,,,pending,train
NIA_SL_WORD0032_REAL05_D,낚시대,WORD0032,REAL05,D,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0032_REAL05_D.mp4,,,,,pending,train
NIA_SL_WORD0032_REAL05_F,낚시대,WORD0032,REAL05,F,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0032_REAL05_F.mp4,,,,,pending,train
NIA_SL_WORD0032_REAL05_L,낚시대,WORD0032,REAL05,L,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0032_REAL05_L.mp4,,,,,pending,train
NIA_SL_WORD0032_REAL05_R,낚시대,WORD0032,REAL05,R,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0032_REAL05_R.mp4,,,,,pending,train
NIA_SL_WORD0032_REAL05_U,낚시대,WORD0032,REAL05,U,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0032_REAL05_U.mp4,,,,,pending,train
NIA_SL_WORD0033_REAL05_D,당뇨병,WORD0033,REAL05,D,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0033_REAL05_D.mp4,,,,,pending,train
NIA_SL_WORD0033_REAL05_F,당뇨병,WORD0033,REAL05,F,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0033_REAL05_F.mp4,,,,,pending,train
NIA_SL_WORD0033_REAL05_L,당뇨병,WORD0033,REAL05,L,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0033_REAL05_L.mp4,,,,,pending,train
NIA_SL_WORD0033_REAL05_R,당뇨병,WORD0033,REAL05,R,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0033_REAL05_R.mp4,,,,,pending,train
NIA_SL_WORD0033_REAL05_U,당뇨병,WORD0033,REAL05,U,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0033_REAL05_U.mp4,,,,,pending,train
NIA_SL_WORD0034_REAL05_D,독서,WORD0034,REAL05,D,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0034_REAL05_D.mp4,,,,,pending,train
NIA_SL_WORD0034_REAL05_F,독서,WORD0034,REAL05,F,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0034_REAL05_F.mp4,,,,,pending,train
NIA_SL_WORD0034_REAL05_L,독서,WORD0034,REAL05,L,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0034_REAL05_L.mp4,,,,,pending,train
NIA_SL_WORD0034_REAL05_R,독서,WORD0034,REAL05,R,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0034_REAL05_R.mp4,,,,,pending,train
NIA_SL_WORD0034_REAL05_U,독서,WORD0034,REAL05,U,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0034_REAL05_U.mp4,,,,,pending,train
NIA_SL_WORD0035_REAL05_D,매표소,WORD0035,REAL05,D,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0035_REAL05_D.mp4,,,,,pending,train
NIA_SL_WORD0035_REAL05_F,매표소,WORD0035,REAL05,F,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0035_REAL05_F.mp4,,,,,pending,train
NIA_SL_WORD0035_REAL05_L,매표소,WORD0035,REAL05,L,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0035_REAL05_L.mp4,,,,,pending,train
NIA_SL_WORD0035_REAL05_R,매표소,WORD0035,REAL05,R,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0035_REAL05_R.mp4,,,,,pending,train
NIA_SL_WORD0035_REAL05_U,매표소,WORD0035,REAL05,U,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0035_REAL05_U.mp4,,,,,pending,train
NIA_SL_WORD0036_REAL05_D,면역,WORD0036,REAL05,D,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0036_REAL05_D.mp4,,,,,pending,train
NIA_SL_WORD0036_REAL05_F,면역,WORD0036,REAL05,F,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0036_REAL05_F.mp4,,,,,pending,train
NIA_SL_WORD0036_REAL05_L,면역,WORD0036,REAL05,L,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0036_REAL05_L.mp4,,,,,pending,train
NIA_SL_WORD0036_REAL05_R,면역,WORD0036,REAL05,R,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0036_REAL05_R.mp4,,,,,pending,train
NIA_SL_WORD0036_REAL05_U,면역,WORD0036,REAL05,U,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0036_REAL05_U.mp4,,,,,pending,train
NIA_SL_WORD0037_REAL05_D,감기,WORD0037,REAL05,D,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0037_REAL05_D.mp4,,,,,pending,train
NIA_SL_WORD0037_REAL05_F,감기,WORD0037,REAL05,F,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0037_REAL05_F.mp4,,,,,pending,train
NIA_SL_WORD0037_REAL05_L,감기,WORD0037,REAL05,L,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0037_REAL05_L.mp4,,,,,pending,train
NIA_SL_WORD0037_REAL05_R,감기,WORD0037,REAL05,R,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0037_REAL05_R.mp4,,,,,pending,train
NIA_SL_WORD0037_REAL05_U,감기,WORD0037,REAL05,U,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0037_REAL05_U.mp4,,,,,pending,train
NIA_SL_WORD0038_REAL05_D,배드민턴,WORD0038,REAL05,D,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0038_REAL05_D.mp4,,,,,pending,train
NIA_SL_WORD0038_REAL05_F,배드민턴,WORD0038,REAL05,F,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0038_REAL05_F.mp4,,,,,pending,train
NIA_SL_WORD0038_REAL05_L,배드민턴,WORD0038,REAL05,L,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0038_REAL05_L.mp4,,,,,pending,train
NIA_SL_WORD0038_REAL05_R,배드민턴,WORD0038,REAL05,R,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0038_REAL05_R.mp4,,,,,pending,train
NIA_SL_WORD0038_REAL05_U,배드민턴,WORD0038,REAL05,U,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0038_REAL05_U.mp4,,,,,pending,train
NIA_SL_WORD0039_REAL05_D,변비,WORD0039,REAL05,D,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0039_REAL05_D.mp4,,,,,pending,train
NIA_SL_WORD0039_REAL05_F,변비,WORD0039,REAL05,F,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0039_REAL05_F.mp4,,,,,pending,train
NIA_SL_WORD0039_REAL05_L,변비,WORD0039,REAL05,L,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0039_REAL05_L.mp4,,,,,pending,train
NIA_SL_WORD0039_REAL05_R,변비,WORD0039,REAL05,R,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0039_REAL05_R.mp4,,,,,pending,train
NIA_SL_WORD0039_REAL05_U,변비,WORD0039,REAL05,U,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0039_REAL05_U.mp4,,,,,pending,train
NIA_SL_WORD0040_REAL05_D,병명,WORD0040,REAL05,D,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0040_REAL05_D.mp4,,,,,pending,train
NIA_SL_WORD0040_REAL05_F,병명,WORD0040,REAL05,F,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0040_REAL05_F.mp4,,,,,pending,train
NIA_SL_WORD0040_REAL05_L,병명,WORD0040,REAL05,L,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0040_REAL05_L.mp4,,,,,pending,train
NIA_SL_WORD0040_REAL05_R,병명,WORD0040,REAL05,R,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0040_REAL05_R.mp4,,,,,pending,train
NIA_SL_WORD0040_REAL05_U,병명,WORD0040,REAL05,U,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0040_REAL05_U.mp4,,,,,pending,train
NIA_SL_WORD0041_REAL05_D,보건소,WORD0041,REAL05,D,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0041_REAL05_D.mp4,,,,,pending,train
NIA_SL_WORD0041_REAL05_F,보건소,WORD0041,REAL05,F,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0041_REAL05_F.mp4,,,,,pending,train
NIA_SL_WORD0041_REAL05_L,보건소,WORD0041,REAL05,L,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0041_REAL05_L.mp4,,,,,pending,train
NIA_SL_WORD0041_REAL05_R,보건소,WORD0041,REAL05,R,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0041_REAL05_R.mp4,,,,,pending,train
NIA_SL_WORD0041_REAL05_U,보건소,WORD0041,REAL05,U,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0041_REAL05_U.mp4,,,,,pending,train
NIA_SL_WORD0042_REAL05_D,불면증,WORD0042,REAL05,D,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0042_REAL05_D.mp4,,,,,pending,train
NIA_SL_WORD0042_REAL05_F,불면증,WORD0042,REAL05,F,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0042_REAL05_F.mp4,,,,,pending,train
NIA_SL_WORD0042_REAL05_L,불면증,WORD0042,REAL05,L,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0042_REAL05_L.mp4,,,,,pending,train
NIA_SL_WORD0042_REAL05_R,불면증,WORD0042,REAL05,R,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0042_REAL05_R.mp4,,,,,pending,train
NIA_SL_WORD0042_REAL05_U,불면증,WORD0042,REAL05,U,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0042_REAL05_U.mp4,,,,,pending,train
NIA_SL_WORD0043_REAL05_D,불행,WORD0043,REAL05,D,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0043_REAL05_D.mp4,,,,,pending,train
NIA_SL_WORD0043_REAL05_F,불행,WORD0043,REAL05,F,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0043_REAL05_F.mp4,,,,,pending,train
NIA_SL_WORD0043_REAL05_L,불행,WORD0043,REAL05,L,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0043_REAL05_L.mp4,,,,,pending,train
NIA_SL_WORD0043_REAL05_R,불행,WORD0043,REAL05,R,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0043_REAL05_R.mp4,,,,,pending,train
NIA_SL_WORD0043_REAL05_U,불행,WORD0043,REAL05,U,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0043_REAL05_U.mp4,,,,,pending,train
NIA_SL_WORD0044_REAL05_D,붕대,WORD0044,REAL05,D,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0044_REAL05_D.mp4,,,,,pending,train
NIA_SL_WORD0044_REAL05_F,붕대,WORD0044,REAL05,F,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0044_REAL05_F.mp4,,,,,pending,train
NIA_SL_WORD0044_REAL05_L,붕대,WORD0044,REAL05,L,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0044_REAL05_L.mp4,,,,,pending,train
NIA_SL_WORD0044_REAL05_R,붕대,WORD0044,REAL05,R,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0044_REAL05_R.mp4,,,,,pending,train
NIA_SL_WORD0044_REAL05_U,붕대,WORD0044,REAL05,U,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0044_REAL05_U.mp4,,,,,pending,train
NIA_SL_WORD0045_REAL05_D,사위,WORD0045,REAL05,D,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0045_REAL05_D.mp4,,,,,pending,train
NIA_SL_WORD0045_REAL05_F,사위,WORD0045,REAL05,F,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0045_REAL05_F.mp4,,,,,pending,train
NIA_SL_WORD0045_REAL05_L,사위,WORD0045,REAL05,L,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0045_REAL05_L.mp4,,,,,pending,train
NIA_SL_WORD0045_REAL05_R,사위,WORD0045,REAL05,R,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0045_REAL05_R.mp4,,,,,pending,train
NIA_SL_WORD0045_REAL05_U,사위,WORD0045,REAL05,U,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0045_REAL05_U.mp4,,,,,pending,train
NIA_SL_WORD0046_REAL05_D,설사,WORD0046,REAL05,D,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0046_REAL05_D.mp4,,,,,pending,train
NIA_SL_WORD0046_REAL05_F,설사,WORD0046,REAL05,F,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0046_REAL05_F.mp4,,,,,pending,train
NIA_SL_WORD0046_REAL05_L,설사,WORD0046,REAL05,L,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0046_REAL05_L.mp4,,,,,pending,train
NIA_SL_WORD0046_REAL05_R,설사,WORD0046,REAL05,R,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0046_REAL05_R.mp4,,,,,pending,train
NIA_SL_WORD0046_REAL05_U,설사,WORD0046,REAL05,U,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0046_REAL05_U.mp4,,,,,pending,train
NIA_SL_WORD0047_REAL05_D,성병,WORD0047,REAL05,D,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0047_REAL05_D.mp4,,,,,pending,train
NIA_SL_WORD0047_REAL05_F,성병,WORD0047,REAL05,F,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0047_REAL05_F.mp4,,,,,pending,train
NIA_SL_WORD0047_REAL05_L,성병,WORD0047,REAL05,L,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0047_REAL05_L.mp4,,,,,pending,train
NIA_SL_WORD0047_REAL05_R,성병,WORD0047,REAL05,R,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0047_REAL05_R.mp4,,,,,pending,train
NIA_SL_WORD0047_REAL05_U,성병,WORD0047,REAL05,U,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0047_REAL05_U.mp4,,,,,pending,train
NIA_SL_WORD0048_REAL05_D,방충,WORD0048,REAL05,D,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0048_REAL05_D.mp4,,,,,pending,train
NIA_SL_WORD0048_REAL05_F,방충,WORD0048,REAL05,F,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0048_REAL05_F.mp4,,,,,pending,train
NIA_SL_WORD0048_REAL05_L,방충,WORD0048,REAL05,L,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0048_REAL05_L.mp4,,,,,pending,train
NIA_SL_WORD0048_REAL05_R,방충,WORD0048,REAL05,R,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0048_REAL05_R.mp4,,,,,pending,train
NIA_SL_WORD0048_REAL05_U,방충,WORD0048,REAL05,U,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0048_REAL05_U.mp4,,,,,pending,train
NIA_SL_WORD0049_REAL05_D,소화제,WORD0049,REAL05,D,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0049_REAL05_D.mp4,,,,,pending,train
NIA_SL_WORD0049_REAL05_F,소화제,WORD0049,REAL05,F,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0049_REAL05_F.mp4,,,,,pending,train
NIA_SL_WORD0049_REAL05_L,소화제,WORD0049,REAL05,L,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0049_REAL05_L.mp4,,,,,pending,train
NIA_SL_WORD0049_REAL05_R,소화제,WORD0049,REAL05,R,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0049_REAL05_R.mp4,,,,,pending,train
NIA_SL_WORD0049_REAL05_U,소화제,WORD0049,REAL05,U,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0049_REAL05_U.mp4,,,,,pending,train
NIA_SL_WORD0050_REAL05_D,손녀,WORD0050,REAL05,D,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0050_REAL05_D.mp4,,,,,pending,train
NIA_SL_WORD0050_REAL05_F,손녀,WORD0050,REAL05,F,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0050_REAL05_F.mp4,,,,,pending,train
NIA_SL_WORD0050_REAL05_L,손녀,WORD0050,REAL05,L,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0050_REAL05_L.mp4,,,,,pending,train
NIA_SL_WORD0050_REAL05_R,손녀,WORD0050,REAL05,R,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0050_REAL05_R.mp4,,,,,pending,train
NIA_SL_WORD0050_REAL05_U,손녀,WORD0050,REAL05,U,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0050_REAL05_U.mp4,,,,,pending,train
NIA_SL_WORD0051_REAL05_D,손자,WORD0051,REAL05,D,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0051_REAL05_D.mp4,,,,,pending,train
NIA_SL_WORD0051_REAL05_F,손자,WORD0051,REAL05,F,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0051_REAL05_F.mp4,,,,,pending,train
NIA_SL_WORD0051_REAL05_L,손자,WORD0051,REAL05,L,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0051_REAL05_L.mp4,,,,,pending,train
NIA_SL_WORD0051_REAL05_R,손자,WORD0051,REAL05,R,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0051_REAL05_R.mp4,,,,,pending,train
NIA_SL_WORD0051_REAL05_U,손자,WORD0051,REAL05,U,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0051_REAL05_U.mp4,,,,,pending,train
NIA_SL_WORD0052_REAL05_D,수면제,WORD0052,REAL05,D,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0052_REAL05_D.mp4,,,,,pending,train
NIA_SL_WORD0052_REAL05_F,수면제,WORD0052,REAL05,F,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0052_REAL05_F.mp4,,,,,pending,train
NIA_SL_WORD0052_REAL05_L,수면제,WORD0052,REAL05,L,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0052_REAL05_L.mp4,,,,,pending,train
NIA_SL_WORD0052_REAL05_R,수면제,WORD0052,REAL05,R,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0052_REAL05_R.mp4,,,,,pending,train
NIA_SL_WORD0052_REAL05_U,수면제,WORD0052,REAL05,U,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0052_REAL05_U.mp4,,,,,pending,train
NIA_SL_WORD0053_REAL05_D,수집가,WORD0053,REAL05,D,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0053_REAL05_D.mp4,,,,,pending,train
NIA_SL_WORD0053_REAL05_F,수집가,WORD0053,REAL05,F,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0053_REAL05_F.mp4,,,,,pending,train
NIA_SL_WORD0053_REAL05_L,수집가,WORD0053,REAL05,L,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0053_REAL05_L.mp4,,,,,pending,train
NIA_SL_WORD0053_REAL05_R,수집가,WORD0053,REAL05,R,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0053_REAL05_R.mp4,,,,,pending,train
NIA_SL_WORD0053_REAL05_U,수집가,WORD0053,REAL05,U,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0053_REAL05_U.mp4,,,,,pending,train
NIA_SL_WORD0054_REAL05_D,여행지,WORD0054,REAL05,D,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0054_REAL05_D.mp4,,,,,pending,train
NIA_SL_WORD0054_REAL05_F,여행지,WORD0054,REAL05,F,FILE10,E:\study\KSL_data_file\[원천]10_real_word_video\05-1\NIA_SL_WORD0054_REAL05_F.mp4,,,,,pending,train
