angle,duration,end,label,npz_index,real_id,reason,sample_id,source_file,start,status,video_path,word_id
F,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0018_REAL02_F,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0018_REAL02_F.mp4,WORD0018
L,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0018_REAL02_L,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0018_REAL02_L.mp4,WORD0018
R,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0018_REAL02_R,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0018_REAL02_R.mp4,WORD0018
U,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0018_REAL02_U,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0018_REAL02_U.mp4,WORD0018
D,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0019_REAL02_D,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0019_REAL02_D.mp4,WORD0019
F,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0019_REAL02_F,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0019_REAL02_F.mp4,WORD0019
L,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0019_REAL02_L,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0019_REAL02_L.mp4,WORD0019
R,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0019_REAL02_R,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0019_REAL02_R.mp4,WORD0019
U,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0019_REAL02_U,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0019_REAL02_U.mp4,WORD0019
D,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0020_REAL02_D,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0020_REAL02_D.mp4,WORD0020
F,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0020_REAL02_F,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0020_REAL02_F.mp4,WORD0020
L,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0020_REAL02_L,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0020_REAL02_L.mp4,WORD0020
R,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0020_REAL02_R,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0020_REAL02_R.mp4,WORD0020
U,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0020_REAL02_U,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0020_REAL02_U.mp4,WORD0020
D,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0021_REAL02_D,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0021_REAL02_D.mp4,WORD0021
F,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0021_REAL02_F,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0021_REAL02_F.mp4,WORD0021
L,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0021_REAL02_L,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0021_REAL02_L.mp4,WORD0021
R,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0021_REAL02_R,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0021_REAL02_R.mp4,WORD0021
U,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0021_REAL02_U,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0021_REAL02_U.mp4,WORD0021
D,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0022_REAL02_D,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0022_REAL02_D.mp4,WORD0022
F,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0022_REAL02_F,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0022_REAL02_F.mp4,WORD0022
L,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0022_REAL02_L,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0022_REAL02_L.mp4,WORD0022
R,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0022_REAL02_R,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0022_REAL02_R.mp4,WORD0022
U,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0022_REAL02_U,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0022_REAL02_U.mp4,WORD0022
D,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0023_REAL02_D,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0023_REAL02_D.mp4,WORD0023
F,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0023_REAL02_F,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0023_REAL02_F.mp4,WORD0023
L,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0023_REAL02_L,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0023_REAL02_L.mp4,WORD0023
R,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0023_REAL02_R,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0023_REAL02_R.mp4,WORD0023
U,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0023_REAL02_U,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0023_REAL02_U.mp4,WORD0023
D,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0024_REAL02_D,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0024_REAL02_D.mp4,WORD0024
F,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0024_REAL02_F,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0024_REAL02_F.mp4,WORD0024
L,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0024_REAL02_L,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0024_REAL02_L.mp4,WORD0024
R,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0024_REAL02_R,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0024_REAL02_R.mp4,WORD0024
U,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0024_REAL02_U,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0024_REAL02_U.mp4,WORD0024
D,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0025_REAL02_D,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0025_REAL02_D.mp4,WORD0025
F,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0025_REAL02_F,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0025_REAL02_F.mp4,WORD0025
L,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0025_REAL02_L,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0025_REAL02_L.mp4,WORD0025
R,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0025_REAL02_R,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0025_REAL02_R.mp4,WORD0025
U,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0025_REAL02_U,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0025_REAL02_U.mp4,WORD0025
D,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0026_REAL02_D,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0026_REAL02_D.mp4,WORD0026
F,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0026_REAL02_F,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0026_REAL02_F.mp4,WORD0026
L,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0026_REAL02_L,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0026_REAL02_L.mp4,WORD0026
R,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0026_REAL02_R,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0026_REAL02_R.mp4,WORD0026
U,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0026_REAL02_U,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0026_REAL02_U.mp4,WORD0026
D,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0027_REAL02_D,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0027_REAL02_D.mp4,WORD0027
F,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0027_REAL02_F,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0027_REAL02_F.mp4,WORD0027
L,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0027_REAL02_L,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0027_REAL02_L.mp4,WORD0027
R,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0027_REAL02_R,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0027_REAL02_R.mp4,WORD0027
U,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0027_REAL02_U,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0027_REAL02_U.mp4,WORD0027
D,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0028_REAL02_D,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0028_REAL02_D.mp4,WORD0028
F,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0028_REAL02_F,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0028_REAL02_F.mp4,WORD0028
L,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0028_REAL02_L,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0028_REAL02_L.mp4,WORD0028
R,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0028_REAL02_R,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0028_REAL02_R.mp4,WORD0028
U,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0028_REAL02_U,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0028_REAL02_U.mp4,WORD0028
D,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0029_REAL02_D,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0029_REAL02_D.mp4,WORD0029
F,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0029_REAL02_F,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0029_REAL02_F.mp4,WORD0029
L,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0029_REAL02_L,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0029_REAL02_L.mp4,WORD0029
R,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0029_REAL02_R,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0029_REAL02_R.mp4,WORD0029
U,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0029_REAL02_U,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0029_REAL02_U.mp4,WORD0029
D,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0030_REAL02_D,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0030_REAL02_D.mp4,WORD0030
F,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0030_REAL02_F,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0030_REAL02_F.mp4,WORD0030
L,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0030_REAL02_L,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0030_REAL02_L.mp4,WORD0030
R,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0030_REAL02_R,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0030_REAL02_R.mp4,WORD0030
U,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0030_REAL02_U,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0030_REAL02_U.mp4,WORD0030
D,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0031_REAL02_D,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0031_REAL02_D.mp4,WORD0031
F,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0031_REAL02_F,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0031_REAL02_F.mp4,WORD0031
L,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0031_REAL02_L,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0031_REAL02_L.mp4,WORD0031
R,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0031_REAL02_R,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0031_REAL02_R.mp4,WORD0031
U,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0031_REAL02_U,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0031_REAL02_U.mp4,WORD0031
D,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0032_REAL02_D,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0032_REAL02_D.mp4,WORD0032
F,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0032_REAL02_F,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0032_REAL02_F.mp4,WORD0032
L,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0032_REAL02_L,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0032_REAL02_L.mp4,WORD0032
R,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0032_REAL02_R,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0032_REAL02_R.mp4,WORD0032
U,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0032_REAL02_U,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0032_REAL02_U.mp4,WORD0032
D,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0033_REAL02_D,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0033_REAL02_D.mp4,WORD0033
F,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0033_REAL02_F,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0033_REAL02_F.mp4,WORD0033
L,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0033_REAL02_L,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0033_REAL02_L.mp4,WORD0033
R,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0033_REAL02_R,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0033_REAL02_R.mp4,WORD0033
U,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0033_REAL02_U,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0033_REAL02_U.mp4,WORD0033
D,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0034_REAL02_D,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0034_REAL02_D.mp4,WORD0034
F,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0034_REAL02_F,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0034_REAL02_F.mp4,WORD0034
L,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0034_REAL02_L,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0034_REAL02_L.mp4,WORD0034
R,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0034_REAL02_R,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0034_REAL02_R.mp4,WORD0034
