sample_id,label,angle,morpheme_path,start,end,duration,split
NIA_SL_WORD0494_REAL13_D,담당,D,generated_from_REAL13_keypoint,1.367,2.698,3.9,train
NIA_SL_WORD0494_REAL13_F,담당,F,generated_from_REAL13_keypoint,1.367,2.698,3.9,train
NIA_SL_WORD0494_REAL13_L,담당,L,generated_from_REAL13_keypoint,1.367,2.698,3.9,train
NIA_SL_WORD0494_REAL13_R,담당,R,generated_from_REAL13_keypoint,1.367,2.698,3.9,train
NIA_SL_WORD0494_REAL13_U,담당,U,generated_from_REAL13_keypoint,1.367,2.698,3.9,validation
NIA_SL_WORD0495_REAL13_D,생각못하다,D,generated_from_REAL13_keypoint,1.721,2.83,3.967,train
NIA_SL_WORD0495_REAL13_F,생각못하다,F,generated_from_REAL13_keypoint,1.721,2.83,3.967,train
NIA_SL_WORD0495_REAL13_L,생각못하다,L,generated_from_REAL13_keypoint,1.721,2.83,3.967,train
NIA_SL_WORD0495_REAL13_R,생각못하다,R,generated_from_REAL13_keypoint,1.721,2.83,3.967,train
NIA_SL_WORD0495_REAL13_U,생각못하다,U,generated_from_REAL13_keypoint,1.721,2.83,3.967,validation
NIA_SL_WORD0500_REAL13_D,마음에들다,D,generated_from_REAL13_keypoint,1.717,2.79,3.934,train
NIA_SL_WORD0500_REAL13_F,마음에들다,F,generated_from_REAL13_keypoint,1.717,2.79,3.934,train
NIA_SL_WORD0500_REAL13_L,마음에들다,L,generated_from_REAL13_keypoint,1.717,2.79,3.934,train
NIA_SL_WORD0500_REAL13_R,마음에들다,R,generated_from_REAL13_keypoint,1.717,2.79,3.934,train
NIA_SL_WORD0500_REAL13_U,마음에들다,U,generated_from_REAL13_keypoint,1.717,2.79,3.934,validation
NIA_SL_WORD0510_REAL13_D,고급지다,D,generated_from_REAL13_keypoint,1.16,2.852,3.667,train
NIA_SL_WORD0510_REAL13_F,고급지다,F,generated_from_REAL13_keypoint,1.16,2.852,3.667,train
NIA_SL_WORD0510_REAL13_L,고급지다,L,generated_from_REAL13_keypoint,1.16,2.852,3.667,train
NIA_SL_WORD0510_REAL13_R,고급지다,R,generated_from_REAL13_keypoint,1.16,2.852,3.667,train
NIA_SL_WORD0510_REAL13_U,고급지다,U,generated_from_REAL13_keypoint,1.16,2.852,3.667,validation
NIA_SL_WORD0514_REAL13_D,사라지다,D,generated_from_REAL13_keypoint,1.672,3.346,4.167,train
NIA_SL_WORD0514_REAL13_F,사라지다,F,generated_from_REAL13_keypoint,1.672,3.346,4.167,train
NIA_SL_WORD0514_REAL13_L,사라지다,L,generated_from_REAL13_keypoint,1.672,3.346,4.167,train
NIA_SL_WORD0514_REAL13_R,사라지다,R,generated_from_REAL13_keypoint,1.672,3.346,4.167,train
NIA_SL_WORD0514_REAL13_U,사라지다,U,generated_from_REAL13_keypoint,1.672,3.346,4.167,validation
NIA_SL_WORD0527_REAL13_D,문잠그다,D,generated_from_REAL13_keypoint,1.196,2.75,3.634,train
NIA_SL_WORD0527_REAL13_F,문잠그다,F,generated_from_REAL13_keypoint,1.196,2.75,3.634,train
NIA_SL_WORD0527_REAL13_L,문잠그다,L,generated_from_REAL13_keypoint,1.196,2.75,3.634,train
NIA_SL_WORD0527_REAL13_R,문잠그다,R,generated_from_REAL13_keypoint,1.196,2.75,3.634,train
NIA_SL_WORD0527_REAL13_U,문잠그다,U,generated_from_REAL13_keypoint,1.196,2.75,3.634,validation
NIA_SL_WORD0530_REAL13_D,묻다,D,generated_from_REAL13_keypoint,1.386,2.413,3.234,train
NIA_SL_WORD0530_REAL13_F,묻다,F,generated_from_REAL13_keypoint,1.386,2.413,3.234,train
NIA_SL_WORD0530_REAL13_L,묻다,L,generated_from_REAL13_keypoint,1.386,2.413,3.234,train
NIA_SL_WORD0530_REAL13_R,묻다,R,generated_from_REAL13_keypoint,1.386,2.413,3.234,train
NIA_SL_WORD0530_REAL13_U,묻다,U,generated_from_REAL13_keypoint,1.386,2.413,3.234,validation
NIA_SL_WORD0540_REAL13_D,밀거래,D,generated_from_REAL13_keypoint,1.496,3.027,3.9,train
NIA_SL_WORD0540_REAL13_F,밀거래,F,generated_from_REAL13_keypoint,1.496,3.027,3.9,train
NIA_SL_WORD0540_REAL13_L,밀거래,L,generated_from_REAL13_keypoint,1.496,3.027,3.9,train
NIA_SL_WORD0540_REAL13_R,밀거래,R,generated_from_REAL13_keypoint,1.496,3.027,3.9,train
NIA_SL_WORD0540_REAL13_U,밀거래,U,generated_from_REAL13_keypoint,1.496,3.027,3.9,validation
NIA_SL_WORD0543_REAL13_D,밀거래,D,generated_from_REAL13_keypoint,1.589,3.435,4.434,train
NIA_SL_WORD0543_REAL13_F,밀거래,F,generated_from_REAL13_keypoint,1.589,3.435,4.434,train
NIA_SL_WORD0543_REAL13_L,밀거래,L,generated_from_REAL13_keypoint,1.589,3.435,4.434,train
NIA_SL_WORD0543_REAL13_R,밀거래,R,generated_from_REAL13_keypoint,1.589,3.435,4.434,train
NIA_SL_WORD0543_REAL13_U,밀거래,U,generated_from_REAL13_keypoint,1.589,3.435,4.434,validation
NIA_SL_WORD0560_REAL13_D,결심,D,generated_from_REAL13_keypoint,1.412,2.502,3.334,train
NIA_SL_WORD0560_REAL13_F,결심,F,generated_from_REAL13_keypoint,1.412,2.502,3.334,train
NIA_SL_WORD0560_REAL13_L,결심,L,generated_from_REAL13_keypoint,1.412,2.502,3.334,train
NIA_SL_WORD0560_REAL13_R,결심,R,generated_from_REAL13_keypoint,1.412,2.502,3.334,train
NIA_SL_WORD0560_REAL13_U,결심,U,generated_from_REAL13_keypoint,1.412,2.502,3.334,validation
NIA_SL_WORD0562_REAL13_D,번거롭다,D,generated_from_REAL13_keypoint,2.489,4.249,5.167,train
NIA_SL_WORD0562_REAL13_F,번거롭다,F,generated_from_REAL13_keypoint,2.489,4.249,5.167,train
NIA_SL_WORD0562_REAL13_L,번거롭다,L,generated_from_REAL13_keypoint,2.489,4.249,5.167,train
NIA_SL_WORD0562_REAL13_R,번거롭다,R,generated_from_REAL13_keypoint,2.489,4.249,5.167,train
NIA_SL_WORD0562_REAL13_U,번거롭다,U,generated_from_REAL13_keypoint,2.489,4.249,5.167,validation
NIA_SL_WORD0564_REAL13_D,베다,D,generated_from_REAL13_keypoint,1.862,3.777,4.867,train
NIA_SL_WORD0564_REAL13_F,베다,F,generated_from_REAL13_keypoint,1.862,3.777,4.867,train
NIA_SL_WORD0564_REAL13_L,베다,L,generated_from_REAL13_keypoint,1.862,3.777,4.867,train
NIA_SL_WORD0564_REAL13_R,베다,R,generated_from_REAL13_keypoint,1.862,3.777,4.867,train
NIA_SL_WORD0564_REAL13_U,베다,U,generated_from_REAL13_keypoint,1.862,3.777,4.867,validation
NIA_SL_WORD0571_REAL13_D,쓰러지다,D,generated_from_REAL13_keypoint,1.23,2.927,3.8,train
NIA_SL_WORD0571_REAL13_F,쓰러지다,F,generated_from_REAL13_keypoint,1.23,2.927,3.8,train
NIA_SL_WORD0571_REAL13_L,쓰러지다,L,generated_from_REAL13_keypoint,1.23,2.927,3.8,train
NIA_SL_WORD0571_REAL13_R,쓰러지다,R,generated_from_REAL13_keypoint,1.23,2.927,3.8,train
NIA_SL_WORD0571_REAL13_U,쓰러지다,U,generated_from_REAL13_keypoint,1.23,2.927,3.8,validation
NIA_SL_WORD0586_REAL13_D,가쁘다,D,generated_from_REAL13_keypoint,1.629,3.596,4.634,train
NIA_SL_WORD0586_REAL13_F,가쁘다,F,generated_from_REAL13_keypoint,1.629,3.596,4.634,train
NIA_SL_WORD0586_REAL13_L,가쁘다,L,generated_from_REAL13_keypoint,1.629,3.596,4.634,train
NIA_SL_WORD0586_REAL13_R,가쁘다,R,generated_from_REAL13_keypoint,1.629,3.596,4.634,train
NIA_SL_WORD0586_REAL13_U,가쁘다,U,generated_from_REAL13_keypoint,1.629,3.596,4.634,validation
NIA_SL_WORD0592_REAL13_D,자비없다,D,generated_from_REAL13_keypoint,1.299,2.825,3.634,train
NIA_SL_WORD0592_REAL13_F,자비없다,F,generated_from_REAL13_keypoint,1.299,2.825,3.634,train
NIA_SL_WORD0592_REAL13_L,자비없다,L,generated_from_REAL13_keypoint,1.299,2.825,3.634,train
NIA_SL_WORD0592_REAL13_R,자비없다,R,generated_from_REAL13_keypoint,1.299,2.825,3.634,train
NIA_SL_WORD0592_REAL13_U,자비없다,U,generated_from_REAL13_keypoint,1.299,2.825,3.634,validation
NIA_SL_WORD0597_REAL13_D,삐치다,D,generated_from_REAL13_keypoint,1.396,2.996,4.167,train
NIA_SL_WORD0597_REAL13_F,삐치다,F,generated_from_REAL13_keypoint,1.396,2.996,4.167,train
NIA_SL_WORD0597_REAL13_L,삐치다,L,generated_from_REAL13_keypoint,1.396,2.996,4.167,train
NIA_SL_WORD0597_REAL13_R,삐치다,R,generated_from_REAL13_keypoint,1.396,2.996,4.167,train
NIA_SL_WORD0597_REAL13_U,삐치다,U,generated_from_REAL13_keypoint,1.396,2.996,4.167,validation
NIA_SL_WORD0638_REAL13_D,사납다,D,generated_from_REAL13_keypoint,1.891,3.823,4.667,train
NIA_SL_WORD0638_REAL13_F,사납다,F,generated_from_REAL13_keypoint,1.891,3.823,4.667,train
NIA_SL_WORD0638_REAL13_L,사납다,L,generated_from_REAL13_keypoint,1.891,3.823,4.667,train
NIA_SL_WORD0638_REAL13_R,사납다,R,generated_from_REAL13_keypoint,1.891,3.823,4.667,train
NIA_SL_WORD0638_REAL13_U,사납다,U,generated_from_REAL13_keypoint,1.891,3.823,4.667,validation
NIA_SL_WORD0664_REAL13_D,숨차다,D,generated_from_REAL13_keypoint,1.625,2.916,3.834,train
NIA_SL_WORD0664_REAL13_F,숨차다,F,generated_from_REAL13_keypoint,1.625,2.916,3.834,train
NIA_SL_WORD0664_REAL13_L,숨차다,L,generated_from_REAL13_keypoint,1.625,2.916,3.834,train
NIA_SL_WORD0664_REAL13_R,숨차다,R,generated_from_REAL13_keypoint,1.625,2.916,3.834,train
NIA_SL_WORD0664_REAL13_U,숨차다,U,generated_from_REAL13_keypoint,1.625,2.916,3.834,validation
NIA_SL_WORD0670_REAL13_D,시달리다,D,generated_from_REAL13_keypoint,1.342,3.343,4.267,train
NIA_SL_WORD0670_REAL13_F,시달리다,F,generated_from_REAL13_keypoint,1.342,3.343,4.267,train
NIA_SL_WORD0670_REAL13_L,시달리다,L,generated_from_REAL13_keypoint,1.342,3.343,4.267,train
NIA_SL_WORD0670_REAL13_R,시달리다,R,generated_from_REAL13_keypoint,1.342,3.343,4.267,train
NIA_SL_WORD0670_REAL13_U,시달리다,U,generated_from_REAL13_keypoint,1.342,3.343,4.267,validation
NIA_SL_WORD0677_REAL13_D,신통하다,D,generated_from_REAL13_keypoint,1.639,3.279,4.1,train
NIA_SL_WORD0677_REAL13_F,신통하다,F,generated_from_REAL13_keypoint,1.639,3.279,4.1,train
NIA_SL_WORD0677_REAL13_L,신통하다,L,generated_from_REAL13_keypoint,1.639,3.279,4.1,train
NIA_SL_WORD0677_REAL13_R,신통하다,R,generated_from_REAL13_keypoint,1.639,3.279,4.1,train
NIA_SL_WORD0677_REAL13_U,신통하다,U,generated_from_REAL13_keypoint,1.639,3.279,4.1,validation
NIA_SL_WORD0684_REAL13_D,괴롭다,D,generated_from_REAL13_keypoint,1.519,3.423,4.1,train
NIA_SL_WORD0684_REAL13_F,괴롭다,F,generated_from_REAL13_keypoint,1.519,3.423,4.1,train
NIA_SL_WORD0684_REAL13_L,괴롭다,L,generated_from_REAL13_keypoint,1.519,3.423,4.1,train
NIA_SL_WORD0684_REAL13_R,괴롭다,R,generated_from_REAL13_keypoint,1.519,3.423,4.1,train
NIA_SL_WORD0684_REAL13_U,괴롭다,U,generated_from_REAL13_keypoint,1.519,3.423,4.1,validation
NIA_SL_WORD0687_REAL13_D,아끼다,D,generated_from_REAL13_keypoint,1.893,3.361,4.234,train
NIA_SL_WORD0687_REAL13_F,아끼다,F,generated_from_REAL13_keypoint,1.893,3.361,4.234,train
NIA_SL_WORD0687_REAL13_L,아끼다,L,generated_from_REAL13_keypoint,1.893,3.361,4.234,train
NIA_SL_WORD0687_REAL13_R,아끼다,R,generated_from_REAL13_keypoint,1.893,3.361,4.234,train
NIA_SL_WORD0687_REAL13_U,아끼다,U,generated_from_REAL13_keypoint,1.893,3.361,4.234,validation
NIA_SL_WORD0689_REAL13_D,통증,D,generated_from_REAL13_keypoint,1.706,3.272,4.167,train
NIA_SL_WORD0689_REAL13_F,통증,F,generated_from_REAL13_keypoint,1.706,3.272,4.167,train
NIA_SL_WORD0689_REAL13_L,통증,L,generated_from_REAL13_keypoint,1.706,3.272,4.167,train
NIA_SL_WORD0689_REAL13_R,통증,R,generated_from_REAL13_keypoint,1.706,3.272,4.167,train
NIA_SL_WORD0689_REAL13_U,통증,U,generated_from_REAL13_keypoint,1.706,3.272,4.167,validation
NIA_SL_WORD0694_REAL13_D,나빠지다,D,generated_from_REAL13_keypoint,1.482,3.099,4.0,train
NIA_SL_WORD0694_REAL13_F,나빠지다,F,generated_from_REAL13_keypoint,1.482,3.099,4.0,train
NIA_SL_WORD0694_REAL13_L,나빠지다,L,generated_from_REAL13_keypoint,1.482,3.099,4.0,train
NIA_SL_WORD0694_REAL13_R,나빠지다,R,generated_from_REAL13_keypoint,1.482,3.099,4.0,train
NIA_SL_WORD0694_REAL13_U,나빠지다,U,generated_from_REAL13_keypoint,1.482,3.099,4.0,validation
NIA_SL_WORD0699_REAL13_D,깜깜하다,D,generated_from_REAL13_keypoint,1.496,3.027,3.934,train
NIA_SL_WORD0699_REAL13_F,깜깜하다,F,generated_from_REAL13_keypoint,1.496,3.027,3.934,train
NIA_SL_WORD0699_REAL13_L,깜깜하다,L,generated_from_REAL13_keypoint,1.496,3.027,3.934,train
NIA_SL_WORD0699_REAL13_R,깜깜하다,R,generated_from_REAL13_keypoint,1.496,3.027,3.934,train
NIA_SL_WORD0699_REAL13_U,깜깜하다,U,generated_from_REAL13_keypoint,1.496,3.027,3.934,validation
NIA_SL_WORD0702_REAL13_D,안쓰럽다,D,generated_from_REAL13_keypoint,1.491,3.297,4.267,train
NIA_SL_WORD0702_REAL13_F,안쓰럽다,F,generated_from_REAL13_keypoint,1.491,3.297,4.267,train
NIA_SL_WORD0702_REAL13_L,안쓰럽다,L,generated_from_REAL13_keypoint,1.491,3.297,4.267,train
NIA_SL_WORD0702_REAL13_R,안쓰럽다,R,generated_from_REAL13_keypoint,1.491,3.297,4.267,train
NIA_SL_WORD0702_REAL13_U,안쓰럽다,U,generated_from_REAL13_keypoint,1.491,3.297,4.267,validation
NIA_SL_WORD0708_REAL13_D,얌전하다,D,generated_from_REAL13_keypoint,1.717,3.495,4.367,train
NIA_SL_WORD0708_REAL13_F,얌전하다,F,generated_from_REAL13_keypoint,1.717,3.495,4.367,train
NIA_SL_WORD0708_REAL13_L,얌전하다,L,generated_from_REAL13_keypoint,1.717,3.495,4.367,train
NIA_SL_WORD0708_REAL13_R,얌전하다,R,generated_from_REAL13_keypoint,1.717,3.495,4.367,train
NIA_SL_WORD0708_REAL13_U,얌전하다,U,generated_from_REAL13_keypoint,1.717,3.495,4.367,validation
NIA_SL_WORD0713_REAL13_D,온순하다,D,generated_from_REAL13_keypoint,1.684,3.628,4.5,train
NIA_SL_WORD0713_REAL13_F,온순하다,F,generated_from_REAL13_keypoint,1.684,3.628,4.5,train
NIA_SL_WORD0713_REAL13_L,온순하다,L,generated_from_REAL13_keypoint,1.684,3.628,4.5,train
NIA_SL_WORD0713_REAL13_R,온순하다,R,generated_from_REAL13_keypoint,1.684,3.628,4.5,train
NIA_SL_WORD0713_REAL13_U,온순하다,U,generated_from_REAL13_keypoint,1.684,3.628,4.5,validation
NIA_SL_WORD0719_REAL13_D,깎다,D,generated_from_REAL13_keypoint,1.615,2.992,3.767,train
NIA_SL_WORD0719_REAL13_F,깎다,F,generated_from_REAL13_keypoint,1.615,2.992,3.767,train
NIA_SL_WORD0719_REAL13_L,깎다,L,generated_from_REAL13_keypoint,1.615,2.992,3.767,train
NIA_SL_WORD0719_REAL13_R,깎다,R,generated_from_REAL13_keypoint,1.615,2.992,3.767,train
NIA_SL_WORD0719_REAL13_U,깎다,U,generated_from_REAL13_keypoint,1.615,2.992,3.767,validation
NIA_SL_WORD0731_REAL13_D,연하다,D,generated_from_REAL13_keypoint,1.588,2.919,3.734,train
NIA_SL_WORD0731_REAL13_F,연하다,F,generated_from_REAL13_keypoint,1.588,2.919,3.734,train
NIA_SL_WORD0731_REAL13_L,연하다,L,generated_from_REAL13_keypoint,1.588,2.919,3.734,train
NIA_SL_WORD0731_REAL13_R,연하다,R,generated_from_REAL13_keypoint,1.588,2.919,3.734,train
NIA_SL_WORD0731_REAL13_U,연하다,U,generated_from_REAL13_keypoint,1.588,2.919,3.734,validation
NIA_SL_WORD0738_REAL13_D,좋다,D,generated_from_REAL13_keypoint,1.757,2.79,3.467,train
NIA_SL_WORD0738_REAL13_F,좋다,F,generated_from_REAL13_keypoint,1.757,2.79,3.467,train
NIA_SL_WORD0738_REAL13_L,좋다,L,generated_from_REAL13_keypoint,1.757,2.79,3.467,train
NIA_SL_WORD0738_REAL13_R,좋다,R,generated_from_REAL13_keypoint,1.757,2.79,3.467,train
NIA_SL_WORD0738_REAL13_U,좋다,U,generated_from_REAL13_keypoint,1.757,2.79,3.467,validation
NIA_SL_WORD0788_REAL13_D,장려하다,D,generated_from_REAL13_keypoint,1.817,3.565,4.234,train
NIA_SL_WORD0788_REAL13_F,장려하다,F,generated_from_REAL13_keypoint,1.817,3.565,4.234,train
NIA_SL_WORD0788_REAL13_L,장려하다,L,generated_from_REAL13_keypoint,1.817,3.565,4.234,train
NIA_SL_WORD0788_REAL13_R,장려하다,R,generated_from_REAL13_keypoint,1.817,3.565,4.234,train
NIA_SL_WORD0788_REAL13_U,장려하다,U,generated_from_REAL13_keypoint,1.817,3.565,4.234,validation
NIA_SL_WORD0801_REAL13_D,복습,D,generated_from_REAL13_keypoint,1.469,3.121,3.967,train
NIA_SL_WORD0801_REAL13_F,복습,F,generated_from_REAL13_keypoint,1.469,3.121,3.967,train
NIA_SL_WORD0801_REAL13_L,복습,L,generated_from_REAL13_keypoint,1.469,3.121,3.967,train
NIA_SL_WORD0801_REAL13_R,복습,R,generated_from_REAL13_keypoint,1.469,3.121,3.967,train
NIA_SL_WORD0801_REAL13_U,복습,U,generated_from_REAL13_keypoint,1.469,3.121,3.967,validation
NIA_SL_WORD0810_REAL13_D,틀림없다,D,generated_from_REAL13_keypoint,1.995,3.357,4.3,train
NIA_SL_WORD0810_REAL13_F,틀림없다,F,generated_from_REAL13_keypoint,1.995,3.357,4.3,train
NIA_SL_WORD0810_REAL13_L,틀림없다,L,generated_from_REAL13_keypoint,1.995,3.357,4.3,train
NIA_SL_WORD0810_REAL13_R,틀림없다,R,generated_from_REAL13_keypoint,1.995,3.357,4.3,train
NIA_SL_WORD0810_REAL13_U,틀림없다,U,generated_from_REAL13_keypoint,1.995,3.357,4.3,validation
NIA_SL_WORD0825_REAL13_D,알코올중독,D,generated_from_REAL13_keypoint,1.77,3.541,4.3,train
NIA_SL_WORD0825_REAL13_F,알코올중독,F,generated_from_REAL13_keypoint,1.77,3.541,4.3,train
NIA_SL_WORD0825_REAL13_L,알코올중독,L,generated_from_REAL13_keypoint,1.77,3.541,4.3,train
NIA_SL_WORD0825_REAL13_R,알코올중독,R,generated_from_REAL13_keypoint,1.77,3.541,4.3,train
NIA_SL_WORD0825_REAL13_U,알코올중독,U,generated_from_REAL13_keypoint,1.77,3.541,4.3,validation
NIA_SL_WORD0840_REAL13_D,가르다,D,generated_from_REAL13_keypoint,2.012,3.37,4.3,train
NIA_SL_WORD0840_REAL13_F,가르다,F,generated_from_REAL13_keypoint,2.012,3.37,4.3,train
NIA_SL_WORD0840_REAL13_L,가르다,L,generated_from_REAL13_keypoint,2.012,3.37,4.3,train
NIA_SL_WORD0840_REAL13_R,가르다,R,generated_from_REAL13_keypoint,2.012,3.37,4.3,train
NIA_SL_WORD0840_REAL13_U,가르다,U,generated_from_REAL13_keypoint,2.012,3.37,4.3,validation
NIA_SL_WORD0843_REAL13_D,복잡하다,D,generated_from_REAL13_keypoint,2.152,3.739,4.4,train
NIA_SL_WORD0843_REAL13_F,복잡하다,F,generated_from_REAL13_keypoint,2.152,3.739,4.4,train
NIA_SL_WORD0843_REAL13_L,복잡하다,L,generated_from_REAL13_keypoint,2.152,3.739,4.4,train
NIA_SL_WORD0843_REAL13_R,복잡하다,R,generated_from_REAL13_keypoint,2.152,3.739,4.4,train
NIA_SL_WORD0843_REAL13_U,복잡하다,U,generated_from_REAL13_keypoint,2.152,3.739,4.4,validation
NIA_SL_WORD0847_REAL13_D,쓸쓸하다,D,generated_from_REAL13_keypoint,1.454,3.661,4.7,train
NIA_SL_WORD0847_REAL13_F,쓸쓸하다,F,generated_from_REAL13_keypoint,1.454,3.661,4.7,train
NIA_SL_WORD0847_REAL13_L,쓸쓸하다,L,generated_from_REAL13_keypoint,1.454,3.661,4.7,train
NIA_SL_WORD0847_REAL13_R,쓸쓸하다,R,generated_from_REAL13_keypoint,1.454,3.661,4.7,train
NIA_SL_WORD0847_REAL13_U,쓸쓸하다,U,generated_from_REAL13_keypoint,1.454,3.661,4.7,validation
NIA_SL_WORD0857_REAL13_D,앞서가다,D,generated_from_REAL13_keypoint,1.573,3.055,3.934,train
NIA_SL_WORD0857_REAL13_F,앞서가다,F,generated_from_REAL13_keypoint,1.573,3.055,3.934,train
NIA_SL_WORD0857_REAL13_L,앞서가다,L,generated_from_REAL13_keypoint,1.573,3.055,3.934,train
NIA_SL_WORD0857_REAL13_R,앞서가다,R,generated_from_REAL13_keypoint,1.573,3.055,3.934,train
NIA_SL_WORD0857_REAL13_U,앞서가다,U,generated_from_REAL13_keypoint,1.573,3.055,3.934,validation
NIA_SL_WORD0880_REAL13_D,부추기다,D,generated_from_REAL13_keypoint,2.183,4.004,5.067,train
NIA_SL_WORD0880_REAL13_F,부추기다,F,generated_from_REAL13_keypoint,2.183,4.004,5.067,train
NIA_SL_WORD0880_REAL13_L,부추기다,L,generated_from_REAL13_keypoint,2.183,4.004,5.067,train
NIA_SL_WORD0880_REAL13_R,부추기다,R,generated_from_REAL13_keypoint,2.183,4.004,5.067,train
NIA_SL_WORD0880_REAL13_U,부추기다,U,generated_from_REAL13_keypoint,2.183,4.004,5.067,validation
NIA_SL_WORD0905_REAL13_D,바래다,D,generated_from_REAL13_keypoint,1.962,3.453,4.267,train
NIA_SL_WORD0905_REAL13_F,바래다,F,generated_from_REAL13_keypoint,1.962,3.453,4.267,train
NIA_SL_WORD0905_REAL13_L,바래다,L,generated_from_REAL13_keypoint,1.962,3.453,4.267,train
NIA_SL_WORD0905_REAL13_R,바래다,R,generated_from_REAL13_keypoint,1.962,3.453,4.267,train
NIA_SL_WORD0905_REAL13_U,바래다,U,generated_from_REAL13_keypoint,1.962,3.453,4.267,validation
NIA_SL_WORD0910_REAL13_D,막히다,D,generated_from_REAL13_keypoint,1.683,2.755,3.4,train
NIA_SL_WORD0910_REAL13_F,막히다,F,generated_from_REAL13_keypoint,1.683,2.755,3.4,train
NIA_SL_WORD0910_REAL13_L,막히다,L,generated_from_REAL13_keypoint,1.683,2.755,3.4,train
NIA_SL_WORD0910_REAL13_R,막히다,R,generated_from_REAL13_keypoint,1.683,2.755,3.4,train
NIA_SL_WORD0910_REAL13_U,막히다,U,generated_from_REAL13_keypoint,1.683,2.755,3.4,validation
NIA_SL_WORD0914_REAL13_D,뽐내다,D,generated_from_REAL13_keypoint,1.68,2.929,3.534,train
NIA_SL_WORD0914_REAL13_F,뽐내다,F,generated_from_REAL13_keypoint,1.68,2.929,3.534,train
NIA_SL_WORD0914_REAL13_L,뽐내다,L,generated_from_REAL13_keypoint,1.68,2.929,3.534,train
NIA_SL_WORD0914_REAL13_R,뽐내다,R,generated_from_REAL13_keypoint,1.68,2.929,3.534,train
NIA_SL_WORD0914_REAL13_U,뽐내다,U,generated_from_REAL13_keypoint,1.68,2.929,3.534,validation
NIA_SL_WORD0915_REAL13_D,쇼하다,D,generated_from_REAL13_keypoint,1.782,3.144,4.167,train
NIA_SL_WORD0915_REAL13_F,쇼하다,F,generated_from_REAL13_keypoint,1.782,3.144,4.167,train
NIA_SL_WORD0915_REAL13_L,쇼하다,L,generated_from_REAL13_keypoint,1.782,3.144,4.167,train
NIA_SL_WORD0915_REAL13_R,쇼하다,R,generated_from_REAL13_keypoint,1.782,3.144,4.167,train
NIA_SL_WORD0915_REAL13_U,쇼하다,U,generated_from_REAL13_keypoint,1.782,3.144,4.167,validation
NIA_SL_WORD0921_REAL13_D,드러나다,D,generated_from_REAL13_keypoint,1.774,3.023,3.934,train
NIA_SL_WORD0921_REAL13_F,드러나다,F,generated_from_REAL13_keypoint,1.774,3.023,3.934,train
NIA_SL_WORD0921_REAL13_L,드러나다,L,generated_from_REAL13_keypoint,1.774,3.023,3.934,train
NIA_SL_WORD0921_REAL13_R,드러나다,R,generated_from_REAL13_keypoint,1.774,3.023,3.934,train
NIA_SL_WORD0921_REAL13_U,드러나다,U,generated_from_REAL13_keypoint,1.774,3.023,3.934,validation
NIA_SL_WORD0935_REAL13_D,더디다,D,generated_from_REAL13_keypoint,1.524,2.878,3.667,train
NIA_SL_WORD0935_REAL13_F,더디다,F,generated_from_REAL13_keypoint,1.524,2.878,3.667,train
NIA_SL_WORD0935_REAL13_L,더디다,L,generated_from_REAL13_keypoint,1.524,2.878,3.667,train
NIA_SL_WORD0935_REAL13_R,더디다,R,generated_from_REAL13_keypoint,1.524,2.878,3.667,train
NIA_SL_WORD0935_REAL13_U,더디다,U,generated_from_REAL13_keypoint,1.524,2.878,3.667,validation
NIA_SL_WORD0936_REAL13_D,놓치다,D,generated_from_REAL13_keypoint,1.846,3.127,3.7,train
NIA_SL_WORD0936_REAL13_F,놓치다,F,generated_from_REAL13_keypoint,1.846,3.127,3.7,train
NIA_SL_WORD0936_REAL13_L,놓치다,L,generated_from_REAL13_keypoint,1.846,3.127,3.7,train
NIA_SL_WORD0936_REAL13_R,놓치다,R,generated_from_REAL13_keypoint,1.846,3.127,3.7,train
NIA_SL_WORD0936_REAL13_U,놓치다,U,generated_from_REAL13_keypoint,1.846,3.127,3.7,validation
NIA_SL_WORD0940_REAL13_D,들어맞다,D,generated_from_REAL13_keypoint,1.366,2.454,3.067,train
