scenario,segment_index,segment_name,expected,spatial_variant,segment_variant,start_sec,end_sec,duration_sec,hand_frames,pred_label,pred_conf,target_conf,target_rank,top5,top1_hit
merge1,3,원하다,원하다,hflip,trim_tail_0.2,8.9,10.8,1.9,23,불신,0.2458113133907318,4.2850462023125147e-07,1525,"[{""label"": ""불신"", ""confidence"": 0.2458113133907318}, {""label"": ""광업"", ""confidence"": 0.22904443740844727}, {""label"": ""팔십억"", ""confidence"": 0.21443969011306763}, {""label"": ""팔십오억"", ""confidence"": 0.10114895552396774}, {""label"": ""다리"", ""confidence"": 0.041555654257535934}]",False
merge1,3,원하다,원하다,hflip,trim_both_0.2,9.1,10.8,1.7,20,불신,0.7326501607894897,1.6098192645586096e-07,1824,"[{""label"": ""불신"", ""confidence"": 0.7326501607894897}, {""label"": ""강원도"", ""confidence"": 0.056342676281929016}, {""label"": ""광업"", ""confidence"": 0.04246710613369942}, {""label"": ""쓰다"", ""confidence"": 0.03632639721035957}, {""label"": ""팔십오억"", ""confidence"": 0.030672036111354828}]",False
merge1,3,원하다,원하다,hflip,trim_head_0.4,9.3,10.967,1.667,20,불신,0.7413752675056458,2.2284267231498234e-07,1782,"[{""label"": ""불신"", ""confidence"": 0.7413752675056458}, {""label"": ""강원도"", ""confidence"": 0.06945998966693878}, {""label"": ""광업"", ""confidence"": 0.04903480038046837}, {""label"": ""쓰다"", ""confidence"": 0.023983590304851532}, {""label"": ""팔십오억"", ""confidence"": 0.023239310830831528}]",False
merge1,3,원하다,원하다,hflip,trim_tail_0.4,8.9,10.6,1.7,21,불신,0.3525964617729187,2.2058543436287437e-07,1751,"[{""label"": ""불신"", ""confidence"": 0.3525964617729187}, {""label"": ""팔십억"", ""confidence"": 0.2489975243806839}, {""label"": ""팔십오억"", ""confidence"": 0.16530780494213104}, {""label"": ""광업"", ""confidence"": 0.07300176471471786}, {""label"": ""구십오억"", ""confidence"": 0.02552398294210434}]",False
merge1,3,원하다,원하다,hflip,trim_both_0.4,9.3,10.6,1.3,16,불신,0.7874377965927124,2.0130345035340724e-07,1852,"[{""label"": ""불신"", ""confidence"": 0.7874377965927124}, {""label"": ""쓰다"", ""confidence"": 0.03144300729036331}, {""label"": ""팔십오억"", ""confidence"": 0.031182847917079926}, {""label"": ""강원도"", ""confidence"": 0.025902820751070976}, {""label"": ""광업"", ""confidence"": 0.02071978524327278}]",False
merge1,3,원하다,원하다,hflip,extend_head_0.2,8.7,10.967,2.267,27,팔십억,0.2891438901424408,4.248858544997347e-07,1623,"[{""label"": ""팔십억"", ""confidence"": 0.2891438901424408}, {""label"": ""광업"", ""confidence"": 0.2825407087802887}, {""label"": ""팔십오억"", ""confidence"": 0.09618393331766129}, {""label"": ""불신"", ""confidence"": 0.08639287948608398}, {""label"": ""다리"", ""confidence"": 0.06884399056434631}]",False
merge1,3,원하다,원하다,hflip,extend_tail_0.2,8.9,10.967,2.067,25,광업,0.2281612604856491,4.879030370830151e-07,1482,"[{""label"": ""광업"", ""confidence"": 0.2281612604856491}, {""label"": ""불신"", ""confidence"": 0.22741395235061646}, {""label"": ""팔십억"", ""confidence"": 0.2148451954126358}, {""label"": ""팔십오억"", ""confidence"": 0.10846742987632751}, {""label"": ""다리"", ""confidence"": 0.044528018683195114}]",False
merge1,3,원하다,원하다,hflip,extend_both_0.2,8.7,10.967,2.267,27,팔십억,0.2891438901424408,4.248858544997347e-07,1623,"[{""label"": ""팔십억"", ""confidence"": 0.2891438901424408}, {""label"": ""광업"", ""confidence"": 0.2825407087802887}, {""label"": ""팔십오억"", ""confidence"": 0.09618393331766129}, {""label"": ""불신"", ""confidence"": 0.08639287948608398}, {""label"": ""다리"", ""confidence"": 0.06884399056434631}]",False
merge1,3,원하다,원하다,hflip,shift_left_0.2,8.7,10.8,2.1,25,광업,0.2891905903816223,3.8200354879336373e-07,1673,"[{""label"": ""광업"", ""confidence"": 0.2891905903816223}, {""label"": ""팔십억"", ""confidence"": 0.281605988740921}, {""label"": ""불신"", ""confidence"": 0.09917669743299484}, {""label"": ""팔십오억"", ""confidence"": 0.09003106504678726}, {""label"": ""다리"", ""confidence"": 0.06819013506174088}]",False
merge1,3,원하다,원하다,hflip,shift_right_0.2,9.1,10.967,1.867,22,불신,0.7041810750961304,1.9474097712190996e-07,1787,"[{""label"": ""불신"", ""confidence"": 0.7041810750961304}, {""label"": ""강원도"", ""confidence"": 0.06322500854730606}, {""label"": ""광업"", ""confidence"": 0.04563212767243385}, {""label"": ""쓰다"", ""confidence"": 0.04239871725440025}, {""label"": ""팔십오억"", ""confidence"": 0.034390974789857864}]",False
merge1,1,상처,상처,zoom1.10,base,0.0,4.4,4.4,52,새똥,0.28038331866264343,0.12007953226566315,2,"[{""label"": ""새똥"", ""confidence"": 0.28038331866264343}, {""label"": ""상처"", ""confidence"": 0.12007953226566315}, {""label"": ""날쎄다"", ""confidence"": 0.050342876464128494}, {""label"": ""광주"", ""confidence"": 0.04487523436546326}, {""label"": ""소식"", ""confidence"": 0.028801830485463142}]",False
merge1,1,상처,상처,zoom1.10,trim_head_0.2,0.2,4.4,4.2,49,새똥,0.306660920381546,0.1683802753686905,2,"[{""label"": ""새똥"", ""confidence"": 0.306660920381546}, {""label"": ""상처"", ""confidence"": 0.1683802753686905}, {""label"": ""광주"", ""confidence"": 0.04779243841767311}, {""label"": ""강동구주민지원센터"", ""confidence"": 0.03127437084913254}, {""label"": ""초라"", ""confidence"": 0.026685770601034164}]",False
merge1,1,상처,상처,zoom1.10,trim_tail_0.2,0.0,4.2,4.2,50,새똥,0.3820335268974304,0.02589862421154976,6,"[{""label"": ""새똥"", ""confidence"": 0.3820335268974304}, {""label"": ""소식"", ""confidence"": 0.05413036793470383}, {""label"": ""광주"", ""confidence"": 0.049118272960186005}, {""label"": ""꺼지다"", ""confidence"": 0.04143485426902771}, {""label"": ""날쎄다"", ""confidence"": 0.026871096342802048}]",False
merge1,1,상처,상처,zoom1.10,trim_both_0.2,0.2,4.2,4.0,47,새똥,0.24561543762683868,0.05396443232893944,3,"[{""label"": ""새똥"", ""confidence"": 0.24561543762683868}, {""label"": ""날쎄다"", ""confidence"": 0.1341085135936737}, {""label"": ""상처"", ""confidence"": 0.05396443232893944}, {""label"": ""소식"", ""confidence"": 0.04146302491426468}, {""label"": ""꺼지다"", ""confidence"": 0.03542086109519005}]",False
merge1,1,상처,상처,zoom1.10,trim_head_0.4,0.4,4.4,4.0,47,새똥,0.23871183395385742,0.0995277389883995,2,"[{""label"": ""새똥"", ""confidence"": 0.23871183395385742}, {""label"": ""상처"", ""confidence"": 0.0995277389883995}, {""label"": ""날쎄다"", ""confidence"": 0.06446569412946701}, {""label"": ""소식"", ""confidence"": 0.05715462565422058}, {""label"": ""꺼지다"", ""confidence"": 0.026336638256907463}]",False
merge1,1,상처,상처,zoom1.10,trim_tail_0.4,0.0,4.0,4.0,47,새똥,0.30965617299079895,0.05473998561501503,3,"[{""label"": ""새똥"", ""confidence"": 0.30965617299079895}, {""label"": ""날쎄다"", ""confidence"": 0.07218858599662781}, {""label"": ""상처"", ""confidence"": 0.05473998561501503}, {""label"": ""광주"", ""confidence"": 0.05380627512931824}, {""label"": ""소식"", ""confidence"": 0.04505055770277977}]",False
merge1,1,상처,상처,zoom1.10,trim_both_0.4,0.4,4.0,3.6,42,새똥,0.32811206579208374,0.004316683858633041,21,"[{""label"": ""새똥"", ""confidence"": 0.32811206579208374}, {""label"": ""소식"", ""confidence"": 0.1773553192615509}, {""label"": ""꺼지다"", ""confidence"": 0.0809607207775116}, {""label"": ""날쎄다"", ""confidence"": 0.055638331919908524}, {""label"": ""광주"", ""confidence"": 0.022265195846557617}]",False
merge1,1,상처,상처,zoom1.10,extend_head_0.2,0.0,4.4,4.4,52,새똥,0.28038331866264343,0.12007953226566315,2,"[{""label"": ""새똥"", ""confidence"": 0.28038331866264343}, {""label"": ""상처"", ""confidence"": 0.12007953226566315}, {""label"": ""날쎄다"", ""confidence"": 0.050342876464128494}, {""label"": ""광주"", ""confidence"": 0.04487523436546326}, {""label"": ""소식"", ""confidence"": 0.028801830485463142}]",False
merge1,1,상처,상처,zoom1.10,extend_tail_0.2,0.0,4.6,4.6,55,새똥,0.17765845358371735,0.07584396004676819,3,"[{""label"": ""새똥"", ""confidence"": 0.17765845358371735}, {""label"": ""꺼지다"", ""confidence"": 0.1062069907784462}, {""label"": ""상처"", ""confidence"": 0.07584396004676819}, {""label"": ""날쎄다"", ""confidence"": 0.07132440060377121}, {""label"": ""광주"", ""confidence"": 0.03996589034795761}]",False
merge1,1,상처,상처,zoom1.10,extend_both_0.2,0.0,4.6,4.6,55,새똥,0.17765845358371735,0.07584396004676819,3,"[{""label"": ""새똥"", ""confidence"": 0.17765845358371735}, {""label"": ""꺼지다"", ""confidence"": 0.1062069907784462}, {""label"": ""상처"", ""confidence"": 0.07584396004676819}, {""label"": ""날쎄다"", ""confidence"": 0.07132440060377121}, {""label"": ""광주"", ""confidence"": 0.03996589034795761}]",False
merge1,1,상처,상처,zoom1.10,shift_left_0.2,0.0,4.2,4.2,50,새똥,0.3820335268974304,0.02589862421154976,6,"[{""label"": ""새똥"", ""confidence"": 0.3820335268974304}, {""label"": ""소식"", ""confidence"": 0.05413036793470383}, {""label"": ""광주"", ""confidence"": 0.049118272960186005}, {""label"": ""꺼지다"", ""confidence"": 0.04143485426902771}, {""label"": ""날쎄다"", ""confidence"": 0.026871096342802048}]",False
merge1,1,상처,상처,zoom1.10,shift_right_0.2,0.2,4.6,4.4,52,새똥,0.17495249211788177,0.0928262248635292,2,"[{""label"": ""새똥"", ""confidence"": 0.17495249211788177}, {""label"": ""상처"", ""confidence"": 0.0928262248635292}, {""label"": ""날쎄다"", ""confidence"": 0.08917073160409927}, {""label"": ""새알"", ""confidence"": 0.04459290951490402}, {""label"": ""교가"", ""confidence"": 0.040820974856615067}]",False
merge1,2,붕대,붕대,zoom1.10,base,4.4,8.9,4.5,53,붕대,0.9416007399559021,0.9416007399559021,1,"[{""label"": ""붕대"", ""confidence"": 0.9416007399559021}, {""label"": ""고추가루"", ""confidence"": 0.015293354168534279}, {""label"": ""무"", ""confidence"": 0.007879284210503101}, {""label"": ""중독"", ""confidence"": 0.006498974747955799}, {""label"": ""밤나무"", ""confidence"": 0.006256610155105591}]",True
merge1,2,붕대,붕대,zoom1.10,trim_head_0.2,4.6,8.9,4.3,50,붕대,0.9271945357322693,0.9271945357322693,1,"[{""label"": ""붕대"", ""confidence"": 0.9271945357322693}, {""label"": ""고추가루"", ""confidence"": 0.02555292658507824}, {""label"": ""중독"", ""confidence"": 0.01216297410428524}, {""label"": ""무"", ""confidence"": 0.010678366757929325}, {""label"": ""밤나무"", ""confidence"": 0.006368905305862427}]",True
merge1,2,붕대,붕대,zoom1.10,trim_tail_0.2,4.4,8.7,4.3,51,붕대,0.858723521232605,0.858723521232605,1,"[{""label"": ""붕대"", ""confidence"": 0.858723521232605}, {""label"": ""고추가루"", ""confidence"": 0.025192992761731148}, {""label"": ""무"", ""confidence"": 0.02132326550781727}, {""label"": ""밤나무"", ""confidence"": 0.015548094175755978}, {""label"": ""중독"", ""confidence"": 0.013143551535904408}]",True
merge1,2,붕대,붕대,zoom1.10,trim_both_0.2,4.6,8.7,4.1,48,붕대,0.8610489368438721,0.8610489368438721,1,"[{""label"": ""붕대"", ""confidence"": 0.8610489368438721}, {""label"": ""고추가루"", ""confidence"": 0.05393136665225029}, {""label"": ""무"", ""confidence"": 0.04826784506440163}, {""label"": ""중독"", ""confidence"": 0.005503491032868624}, {""label"": ""밤나무"", ""confidence"": 0.00530545087531209}]",True
merge1,2,붕대,붕대,zoom1.10,trim_head_0.4,4.8,8.9,4.1,48,붕대,0.8951324224472046,0.8951324224472046,1,"[{""label"": ""붕대"", ""confidence"": 0.8951324224472046}, {""label"": ""고추가루"", ""confidence"": 0.06298159062862396}, {""label"": ""중독"", ""confidence"": 0.009654747322201729}, {""label"": ""무"", ""confidence"": 0.007853326387703419}, {""label"": ""파헤치다"", ""confidence"": 0.0033819801174104214}]",True
merge1,2,붕대,붕대,zoom1.10,trim_tail_0.4,4.4,8.5,4.1,48,붕대,0.8778191804885864,0.8778191804885864,1,"[{""label"": ""붕대"", ""confidence"": 0.8778191804885864}, {""label"": ""무"", ""confidence"": 0.04840457811951637}, {""label"": ""고추가루"", ""confidence"": 0.024292323738336563}, {""label"": ""밤나무"", ""confidence"": 0.010065042413771152}, {""label"": ""중독"", ""confidence"": 0.005493330303579569}]",True
merge1,2,붕대,붕대,zoom1.10,trim_both_0.4,4.8,8.5,3.7,43,붕대,0.5717312097549438,0.5717312097549438,1,"[{""label"": ""붕대"", ""confidence"": 0.5717312097549438}, {""label"": ""고추가루"", ""confidence"": 0.3086235523223877}, {""label"": ""무"", ""confidence"": 0.04258235543966293}, {""label"": ""파헤치다"", ""confidence"": 0.027565166354179382}, {""label"": ""중독"", ""confidence"": 0.00918855145573616}]",True
merge1,2,붕대,붕대,zoom1.10,extend_head_0.2,4.2,8.9,4.7,55,붕대,0.9308764338493347,0.9308764338493347,1,"[{""label"": ""붕대"", ""confidence"": 0.9308764338493347}, {""label"": ""고추가루"", ""confidence"": 0.03946135565638542}, {""label"": ""무"", ""confidence"": 0.00623678881675005}, {""label"": ""중독"", ""confidence"": 0.0030383046250790358}, {""label"": ""밤나무"", ""confidence"": 0.002531819511204958}]",True
merge1,2,붕대,붕대,zoom1.10,extend_tail_0.2,4.4,9.1,4.7,56,붕대,0.9650929570198059,0.9650929570198059,1,"[{""label"": ""붕대"", ""confidence"": 0.9650929570198059}, {""label"": ""고추가루"", ""confidence"": 0.014806383289396763}, {""label"": ""무"", ""confidence"": 0.0031916049774736166}, {""label"": ""밤나무"", ""confidence"": 0.0019417896401137114}, {""label"": ""중독"", ""confidence"": 0.0013030990958213806}]",True
merge1,2,붕대,붕대,zoom1.10,extend_both_0.2,4.2,9.1,4.9,58,붕대,0.9027834534645081,0.9027834534645081,1,"[{""label"": ""붕대"", ""confidence"": 0.9027834534645081}, {""label"": ""고추가루"", ""confidence"": 0.031940311193466187}, {""label"": ""무"", ""confidence"": 0.014962301589548588}, {""label"": ""밤나무"", ""confidence"": 0.007157907821238041}, {""label"": ""중독"", ""confidence"": 0.006915434263646603}]",True
merge1,2,붕대,붕대,zoom1.10,shift_left_0.2,4.2,8.7,4.5,53,붕대,0.8872663974761963,0.8872663974761963,1,"[{""label"": ""붕대"", ""confidence"": 0.8872663974761963}, {""label"": ""고추가루"", ""confidence"": 0.04171624034643173}, {""label"": ""무"", ""confidence"": 0.02078372798860073}, {""label"": ""체험"", ""confidence"": 0.006265619304031134}, {""label"": ""중독"", ""confidence"": 0.0053574698977172375}]",True
merge1,2,붕대,붕대,zoom1.10,shift_right_0.2,4.6,9.1,4.5,53,붕대,0.9235398769378662,0.9235398769378662,1,"[{""label"": ""붕대"", ""confidence"": 0.9235398769378662}, {""label"": ""고추가루"", ""confidence"": 0.02691788040101528}, {""label"": ""무"", ""confidence"": 0.007062405347824097}, {""label"": ""밤나무"", ""confidence"": 0.006827645003795624}, {""label"": ""가시나무"", ""confidence"": 0.0057135093957185745}]",True
merge1,3,원하다,원하다,zoom1.10,base,8.9,10.967,2.067,25,한숨,0.21545876562595367,0.06252293288707733,4,"[{""label"": ""한숨"", ""confidence"": 0.21545876562595367}, {""label"": ""금욕"", ""confidence"": 0.19912467896938324}, {""label"": ""혈서"", ""confidence"": 0.14398382604122162}, {""label"": ""원하다"", ""confidence"": 0.06252293288707733}, {""label"": ""졸리다"", ""confidence"": 0.04288717359304428}]",False
merge1,3,원하다,원하다,zoom1.10,trim_head_0.2,9.1,10.967,1.867,22,한숨,0.516560971736908,0.05761485919356346,4,"[{""label"": ""한숨"", ""confidence"": 0.516560971736908}, {""label"": ""금욕"", ""confidence"": 0.12030939012765884}, {""label"": ""혈서"", ""confidence"": 0.06640035659074783}, {""label"": ""원하다"", ""confidence"": 0.05761485919356346}, {""label"": ""여동생"", ""confidence"": 0.0301895122975111}]",False
merge1,3,원하다,원하다,zoom1.10,trim_tail_0.2,8.9,10.8,1.9,23,금욕,0.2908470630645752,0.06684552878141403,4,"[{""label"": ""금욕"", ""confidence"": 0.2908470630645752}, {""label"": ""한숨"", ""confidence"": 0.18604306876659393}, {""label"": ""혈서"", ""confidence"": 0.11239103972911835}, {""label"": ""원하다"", ""confidence"": 0.06684552878141403}, {""label"": ""졸리다"", ""confidence"": 0.0371730774641037}]",False
merge1,3,원하다,원하다,zoom1.10,trim_both_0.2,9.1,10.8,1.7,20,한숨,0.39287081360816956,0.039746981114149094,4,"[{""label"": ""한숨"", ""confidence"": 0.39287081360816956}, {""label"": ""금욕"", ""confidence"": 0.2502712607383728}, {""label"": ""혈서"", ""confidence"": 0.07517144083976746}, {""label"": ""원하다"", ""confidence"": 0.039746981114149094}, {""label"": ""참다"", ""confidence"": 0.03698542341589928}]",False
merge1,3,원하다,원하다,zoom1.10,trim_head_0.4,9.3,10.967,1.667,20,한숨,0.3131301999092102,0.023793432861566544,7,"[{""label"": ""한숨"", ""confidence"": 0.3131301999092102}, {""label"": ""금욕"", ""confidence"": 0.3022218644618988}, {""label"": ""여동생"", ""confidence"": 0.07766617089509964}, {""label"": ""혈서"", ""confidence"": 0.05717270448803902}, {""label"": ""참다"", ""confidence"": 0.0381452813744545}]",False
merge1,3,원하다,원하다,zoom1.10,trim_tail_0.4,8.9,10.6,1.7,21,금욕,0.7327593564987183,0.021074052900075912,4,"[{""label"": ""금욕"", ""confidence"": 0.7327593564987183}, {""label"": ""혈서"", ""confidence"": 0.06895408034324646}, {""label"": ""어색하다"", ""confidence"": 0.03943239152431488}, {""label"": ""원하다"", ""confidence"": 0.021074052900075912}, {""label"": ""한숨"", ""confidence"": 0.01701110601425171}]",False
